Lotid,Exporter Clean,Initial Stock,Entry Date,Variety
24A9621684,Agrolatina,1600,12/23/2024,ALLISON
24A9622145,Agrolatina,1440,12/29/2024,SWEET GLOBE
24A9622145,Agrolatina,160,12/29/2024,SWEET GLOBE
24A9622443,Agrolatina,1360,03/10/2025,TIMCO
24A9622443,Agrolatina,240,03/10/2025,TIMCO
24A9623012,Agrolatina,1280,12/29/2024,ALLISON
24A9623012,Agrolatina,320,12/29/2024,ALLISON
24A9623100,Agrolatina,240,02/24/2025,AUTUMN CRISP
24A9623100,Agrolatina,1360,02/24/2025,AUTUMN CRISP
24A9623157,Agrolatina,1120,02/24/2025,TIMCO
24A9623157,Agrolatina,480,02/24/2025,TIMCO
24A9623162,Agrolatina,1440,04/14/2025,SWEET GLOBE
24A9623162,Agrolatina,160,04/14/2025,SWEET GLOBE
24A9623368,Agrolatina,1440,02/24/2025,IVORY
24A9623368,Agrolatina,80,02/24/2025,IVORY
24A9623368,Agrolatina,80,02/24/2025,IVORY
24A9623753,Agrolatina,320,03/03/2025,AUTUMN CRISP
24A9623753,Agrolatina,1280,03/03/2025,AUTUMN CRISP
24A9623820,Agrolatina,480,02/03/2025,ALLISON
24A9623820,Agrolatina,1040,02/03/2025,ALLISON
24A9623820,Agrolatina,80,02/03/2025,TIMCO
24A9630410,Agrolatina,880,02/17/2025,SWEET GLOBE
24A9630410,Agrolatina,720,02/17/2025,SWEET GLOBE
24A9647970,Agrolatina,80,03/04/2025,ALLISON
24A9647970,Agrolatina,320,03/04/2025,COTTON CANDY
24A9647970,Agrolatina,320,03/04/2025,IVORY
24A9647970,Agrolatina,160,03/04/2025,IVORY
24A9647970,Agrolatina,640,03/04/2025,SWEET GLOBE
24A9647970,Agrolatina,80,03/04/2025,SWEET GLOBE
24A9648730,Agrolatina,1200,03/04/2025,TIMCO
24A9648730,Agrolatina,400,03/04/2025,TIMCO
24A9657299,Agrolatina,1440,02/01/2025,CANDY DREAMS
24A9657299,Agrolatina,160,02/01/2025,CANDY DREAMS
24A9659202,Agrolatina,1040,02/17/2025,SWEET GLOBE
24A9659202,Agrolatina,560,02/17/2025,SWEET GLOBE
24A9660688,Agrolatina,800,02/17/2025,SWEET GLOBE
24A9660688,Agrolatina,800,02/17/2025,SWEET GLOBE
24A9661736,Agrolatina,1440,02/17/2025,IVORY
24A9661736,Agrolatina,160,02/17/2025,IVORY
24A9663967,Agrolatina,960,02/17/2025,SWEET GLOBE
24A9663967,Agrolatina,640,02/17/2025,SWEET GLOBE
24A9668890,Agrolatina,1120,02/17/2025,IVORY
24A9668890,Agrolatina,400,02/17/2025,IVORY
24A9668890,Agrolatina,80,02/17/2025,IVORY
24A9670825,Agrolatina,1520,01/18/2025,SWEET GLOBE
24A9670825,Agrolatina,80,01/18/2025,SWEET GLOBE
24A9671068,Agrolatina,1280,12/22/2024,CANDY SNAP
24A9671068,Agrolatina,320,12/22/2024,CANDY SNAP
24A9673151,Agrolatina,720,02/11/2025,SWEET GLOBE
24A9673151,Agrolatina,880,02/11/2025,SWEET GLOBE
24A9688005,Agrolatina,480,02/01/2025,CANDY DREAMS
24A9688005,Agrolatina,1120,02/01/2025,CANDY DREAMS
24A9688860,Agrolatina,880,02/17/2025,SWEET GLOBE
24A9688860,Agrolatina,720,02/17/2025,SWEET GLOBE
24A9689390,Agrolatina,1520,01/30/2025,SWEET GLOBE
24A9689390,Agrolatina,80,01/30/2025,SWEET GLOBE
24A9690281,Agrolatina,1120,02/06/2025,ALLISON
24A9690281,Agrolatina,480,02/06/2025,ALLISON
24A9690426,Agrolatina,880,01/07/2025,SWEET GLOBE
24A9690426,Agrolatina,80,01/07/2025,SWEET GLOBE
24A9690426,Agrolatina,640,01/07/2025,SWEET GLOBE
24A9696130,Agrolatina,1360,01/03/2025,CANDY SNAP
24A9696130,Agrolatina,240,01/03/2025,CANDY SNAP
24A9700915,Agrolatina,1280,01/03/2025,ALLISON
24A9700915,Agrolatina,320,01/03/2025,ALLISON
24A9705909,Agrolatina,1440,02/24/2025,TIMCO
24A9705909,Agrolatina,80,02/24/2025,TIMCO
24A9705909,Agrolatina,80,02/24/2025,TIMCO
24A9706150,Agrolatina,1040,02/24/2025,TIMCO
24A9706150,Agrolatina,560,02/24/2025,TIMCO
24A9708261,Agrolatina,640,02/03/2025,SWEET GLOBE
24A9708261,Agrolatina,960,02/03/2025,SWEET GLOBE
24A9708602,Agrolatina,960,01/03/2025,SWEET GLOBE
24A9708602,Agrolatina,80,01/03/2025,SWEET GLOBE
24A9708602,Agrolatina,560,01/03/2025,SWEET GLOBE
24A9708662,Agrolatina,1600,12/23/2024,ALLISON
24A9708791,Agrolatina,1360,01/13/2025,ALLISON
24A9708791,Agrolatina,240,01/13/2025,ALLISON
24A9708913,Agrolatina,1280,12/29/2024,ALLISON
24A9708913,Agrolatina,320,12/29/2024,ALLISON
24A9708960,Agrolatina,1520,02/24/2025,TIMCO
24A9708960,Agrolatina,80,02/24/2025,TIMCO
24A9709912,Agrolatina,1120,02/17/2025,SWEET GLOBE
24A9709912,Agrolatina,480,02/17/2025,SWEET GLOBE
24A9710618,Agrolatina,1440,02/10/2025,TIMCO
24A9710618,Agrolatina,160,02/10/2025,TIMCO
24A9711630,Agrolatina,560,02/24/2025,COTTON CANDY
24A9711630,Agrolatina,1040,02/24/2025,COTTON CANDY
24A9714781,Agrolatina,1120,02/17/2025,SWEET GLOBE
24A9714781,Agrolatina,480,02/17/2025,SWEET GLOBE
24A9715287,Agrolatina,480,02/06/2025,IVORY
24A9715287,Agrolatina,80,02/06/2025,IVORY
24A9715287,Agrolatina,320,02/06/2025,SWEET GLOBE
24A9715287,Agrolatina,720,02/06/2025,SWEET GLOBE
24A9718447,Agrolatina,1440,01/03/2025,CANDY SNAP
24A9718447,Agrolatina,160,01/03/2025,CANDY SNAP
24A9719420,Agrolatina,480,02/17/2025,AUTUMN CRISP
24A9719420,Agrolatina,1120,02/17/2025,AUTUMN CRISP
24A9719870,Agrolatina,1520,02/06/2025,ALLISON
24A9719870,Agrolatina,80,02/06/2025,ALLISON
24A9720642,Agrolatina,800,02/17/2025,SWEET GLOBE
24A9720642,Agrolatina,800,02/17/2025,SWEET GLOBE
24A9727156,Agrolatina,950,02/11/2025,SWEET GLOBE
24A9727156,Agrolatina,950,02/11/2025,SWEET GLOBE
24A9727164,Agrolatina,1440,02/17/2025,IVORY
24A9727164,Agrolatina,80,02/17/2025,IVORY
24A9727164,Agrolatina,80,02/17/2025,IVORY
24A9727460,Agrolatina,1045,02/11/2025,SWEET GLOBE
24A9727460,Agrolatina,855,02/11/2025,SWEET GLOBE
24A9729884,Agrolatina,1440,02/11/2025,TIMCO
24A9729884,Agrolatina,160,02/11/2025,TIMCO
24A9742140,Agrolatina,1520,03/04/2025,COTTON CANDY
24A9742140,Agrolatina,80,03/04/2025,COTTON CANDY
24A9744789,Agrolatina,1280,02/17/2025,IVORY
24A9744789,Agrolatina,240,02/17/2025,IVORY
24A9744789,Agrolatina,80,02/17/2025,IVORY
24A9745548,Agrolatina,1120,02/17/2025,SWEET GLOBE
24A9745548,Agrolatina,480,02/17/2025,SWEET GLOBE
24A9747854,Agrolatina,1520,01/03/2025,CANDY SNAP
24A9747854,Agrolatina,80,01/03/2025,CANDY SNAP
24A9747962,Agrolatina,640,01/19/2025,IVORY
24A9747962,Agrolatina,640,01/19/2025,SWEET GLOBE
24A9747962,Agrolatina,320,01/19/2025,SWEET GLOBE
24A9749778,Agrolatina,1710,02/05/2025,SWEET GLOBE
24A9749778,Agrolatina,190,02/05/2025,SWEET GLOBE
24A9749839,Agrolatina,160,02/24/2025,AUTUMN CRISP
24A9749839,Agrolatina,1440,02/24/2025,AUTUMN CRISP
24A9750423,Agrolatina,1440,01/13/2025,SWEET GLOBE
24A9750423,Agrolatina,160,01/13/2025,SWEET GLOBE
24A9750742,Agrolatina,880,02/10/2025,TIMCO
24A9750742,Agrolatina,720,02/10/2025,TIMCO
24A9750932,Agrolatina,320,03/10/2025,AUTUMN CRISP
24A9750932,Agrolatina,1280,03/10/2025,AUTUMN CRISP
24A9750980,Agrolatina,80,03/03/2025,ALLISON
24A9750980,Agrolatina,1520,03/03/2025,TIMCO
24A9751100,Agrolatina,1440,01/09/2025,ALLISON
24A9751100,Agrolatina,160,01/09/2025,ALLISON
24A9751672,Agrolatina,1360,12/07/2024,CANDY SNAP
24A9751672,Agrolatina,240,12/07/2024,CANDY SNAP
24A9752262,Agrolatina,1425,02/03/2025,SWEET GLOBE
24A9752262,Agrolatina,475,02/03/2025,SWEET GLOBE
24A9752508,Agrolatina,1600,01/09/2025,ALLISON
24A9766228,Agrolatina,1040,02/17/2025,IVORY
24A9766228,Agrolatina,320,02/17/2025,IVORY
24A9766228,Agrolatina,240,02/17/2025,IVORY
24A9766629,Agrolatina,1440,01/18/2025,SWEET GLOBE
24A9766629,Agrolatina,160,01/18/2025,SWEET GLOBE
24A9766790,Agrolatina,1200,02/04/2025,SWEET GLOBE
24A9766790,Agrolatina,400,02/04/2025,SWEET GLOBE
24A9772250,Agrolatina,1120,03/04/2025,IVORY
24A9772250,Agrolatina,480,03/04/2025,IVORY
24A9775894,Agrolatina,1120,01/27/2025,SWEET GLOBE
24A9775894,Agrolatina,480,01/27/2025,SWEET GLOBE
24A9777897,Agrolatina,1120,01/03/2025,SWEET GLOBE
24A9777897,Agrolatina,480,01/03/2025,SWEET GLOBE
24A9778454,Agrolatina,1360,01/19/2025,SWEET GLOBE
24A9778454,Agrolatina,240,01/19/2025,SWEET GLOBE
24A9786130,Agrolatina,1360,01/03/2025,ALLISON
24A9786130,Agrolatina,240,01/03/2025,ALLISON
24A9806466,Agrolatina,960,03/04/2025,IVORY
24A9806466,Agrolatina,640,03/04/2025,IVORY
24A9807502,Agrolatina,1440,01/13/2025,SWEET GLOBE
24A9807502,Agrolatina,80,01/13/2025,SWEET GLOBE
24A9807502,Agrolatina,80,01/13/2025,SWEET GLOBE
24A9807927,Agrolatina,1280,01/13/2025,CANDY SNAP
24A9807927,Agrolatina,320,01/13/2025,CANDY SNAP
24A9811478,Agrolatina,1360,01/19/2025,SWEET GLOBE
24A9811478,Agrolatina,240,01/19/2025,SWEET GLOBE
24A9820674,Agrolatina,880,01/30/2025,SWEET GLOBE
24A9820674,Agrolatina,720,01/30/2025,SWEET GLOBE
24A9821671,Agrolatina,1120,02/17/2025,SWEET GLOBE
24A9821671,Agrolatina,480,02/17/2025,SWEET GLOBE
24A9821964,Agrolatina,1120,02/17/2025,SWEET GLOBE
24A9821964,Agrolatina,480,02/17/2025,SWEET GLOBE
24A9823225,Agrolatina,1520,02/12/2025,ALLISON
24A9823225,Agrolatina,80,02/12/2025,ALLISON
24A9824156,Agrolatina,1440,01/09/2025,ALLISON
24A9824156,Agrolatina,160,01/09/2025,ALLISON
24A9824987,Agrolatina,1280,03/04/2025,IVORY
24A9824987,Agrolatina,320,03/04/2025,IVORY
24A9826816,Agrolatina,1440,01/03/2025,SWEET GLOBE
24A9826816,Agrolatina,80,01/03/2025,SWEET GLOBE
24A9826816,Agrolatina,80,01/03/2025,SWEET GLOBE
24A9827411,Agrolatina,1360,01/03/2025,ALLISON
24A9827411,Agrolatina,240,01/03/2025,ALLISON
24A9831519,Agrolatina,1120,03/04/2025,SWEET GLOBE
24A9831519,Agrolatina,480,03/04/2025,SWEET GLOBE
24A9834597,Agrolatina,1120,02/17/2025,IVORY
24A9834597,Agrolatina,480,02/17/2025,IVORY
24A9838550,Agrolatina,640,03/04/2025,SWEET GLOBE
24A9838550,Agrolatina,960,03/04/2025,SWEET GLOBE
24A9840120,Agrolatina,800,02/11/2025,SWEET GLOBE
24A9840120,Agrolatina,800,02/11/2025,SWEET GLOBE
24A9841894,Agrolatina,560,02/13/2025,CANDY DREAMS
24A9841894,Agrolatina,1040,02/13/2025,CANDY DREAMS
24A9842397,Agrolatina,1445,03/09/2025,TIMCO
24A9842397,Agrolatina,255,03/09/2025,TIMCO
24A9842761,Agrolatina,1040,01/13/2025,CANDY SNAP
24A9842761,Agrolatina,560,01/13/2025,CANDY SNAP
24A9845375,Agrolatina,1440,01/13/2025,SWEET GLOBE
24A9845375,Agrolatina,80,01/13/2025,SWEET GLOBE
24A9845375,Agrolatina,80,01/13/2025,SWEET GLOBE
24A9850460,Agrolatina,1360,04/14/2025,SWEET GLOBE
24A9850460,Agrolatina,160,04/14/2025,SWEET GLOBE
24A9858161,Agrolatina,1120,01/03/2025,SWEET GLOBE
24A9858161,Agrolatina,80,01/03/2025,SWEET GLOBE
24A9858161,Agrolatina,400,01/03/2025,SWEET GLOBE
24A9860726,Agrolatina,1360,02/11/2025,TIMCO
24A9860726,Agrolatina,160,02/11/2025,TIMCO
24A9860726,Agrolatina,80,02/11/2025,TIMCO
24A9862114,Agrolatina,1040,02/11/2025,SWEET GLOBE
24A9862114,Agrolatina,560,02/11/2025,SWEET GLOBE
24A9865184,Agrolatina,480,03/04/2025,TIMCO
24A9865184,Agrolatina,1120,03/04/2025,TIMCO
24A9866956,Agrolatina,400,03/04/2025,AUTUMN CRISP
24A9866956,Agrolatina,1200,03/04/2025,AUTUMN CRISP
24A9868748,Agrolatina,1040,01/19/2025,SWEET GLOBE
24A9868748,Agrolatina,560,01/19/2025,SWEET GLOBE
24A9876445,Agrolatina,800,03/04/2025,TIMCO
24A9876445,Agrolatina,800,03/04/2025,TIMCO
24A9882700,Agrolatina,400,03/10/2025,AUTUMN CRISP
24A9882700,Agrolatina,1200,03/10/2025,AUTUMN CRISP
24A9883008,Agrolatina,560,03/03/2025,SWEET GLOBE
24A9883008,Agrolatina,1040,03/03/2025,SWEET GLOBE
24A9883190,Agrolatina,1600,03/03/2025,AUTUMN CRISP
24A9884051,Agrolatina,640,03/03/2025,AUTUMN CRISP
24A9884051,Agrolatina,960,03/03/2025,AUTUMN CRISP
24A9884133,Agrolatina,1040,01/13/2025,CANDY SNAP
24A9884133,Agrolatina,560,01/13/2025,CANDY SNAP
24A9884386,Agrolatina,1280,01/13/2025,CANDY SNAP
24A9884386,Agrolatina,320,01/13/2025,CANDY SNAP
24A9884935,Agrolatina,1120,03/03/2025,COTTON CANDY
24A9884935,Agrolatina,480,03/03/2025,COTTON CANDY
24A9885119,Agrolatina,1520,03/10/2025,TIMCO
24A9885119,Agrolatina,80,03/10/2025,TIMCO
24A9885382,Agrolatina,1520,12/16/2024,CANDY SNAP
24A9885382,Agrolatina,80,12/16/2024,CANDY SNAP
24A9885464,Agrolatina,1120,02/24/2025,TIMCO
24A9885464,Agrolatina,480,02/24/2025,TIMCO
24A9886286,Agrolatina,1040,04/07/2025,JACK SALUTE
24A9886286,Agrolatina,560,04/07/2025,JACK SALUTE
24A9886985,Agrolatina,1045,02/13/2025,IVORY
24A9886985,Agrolatina,760,02/13/2025,IVORY
24A9889668,Agrolatina,160,03/03/2025,AUTUMN CRISP
24A9889668,Agrolatina,1440,03/03/2025,AUTUMN CRISP
24A9889713,Agrolatina,1520,01/13/2025,IVORY
24A9889713,Agrolatina,80,01/13/2025,IVORY
24A9890078,Agrolatina,240,02/03/2025,CANDY DREAMS
24A9890078,Agrolatina,1360,02/03/2025,CANDY DREAMS
24A9890904,Agrolatina,880,01/30/2025,SWEET GLOBE
24A9890904,Agrolatina,720,01/30/2025,SWEET GLOBE
24A9890925,Agrolatina,400,03/10/2025,AUTUMN CRISP
24A9890925,Agrolatina,1200,03/10/2025,AUTUMN CRISP
24A9892065,Agrolatina,1520,12/29/2024,CANDY SNAP
24A9892065,Agrolatina,80,12/29/2024,CANDY SNAP
24A9892229,Agrolatina,1440,01/13/2025,CANDY SNAP
24A9892229,Agrolatina,160,01/13/2025,CANDY SNAP
24A9892574,Agrolatina,1600,12/16/2024,CANDY SNAP
24A9892682,Agrolatina,1280,02/03/2025,ALLISON
24A9892682,Agrolatina,320,02/03/2025,ALLISON
24A9893020,Agrolatina,800,02/24/2025,SWEET GLOBE
24A9893020,Agrolatina,800,02/24/2025,SWEET GLOBE
24A9893122,Agrolatina,160,03/03/2025,AUTUMN CRISP
24A9893122,Agrolatina,1440,03/03/2025,AUTUMN CRISP
24A9893400,Agrolatina,880,04/07/2025,JACK SALUTE
24A9893400,Agrolatina,720,04/07/2025,JACK SALUTE
24A9893647,Agrolatina,1520,01/13/2025,SWEET GLOBE
24A9893647,Agrolatina,80,01/13/2025,SWEET GLOBE
24A9894366,Agrolatina,1040,03/24/2025,JACK SALUTE
24A9894366,Agrolatina,560,03/24/2025,JACK SALUTE
24A9895070,Agrolatina,1440,03/09/2025,IVORY
24A9895070,Agrolatina,160,03/09/2025,IVORY
24A9911079,Agrolatina,800,03/04/2025,SWEET GLOBE
24A9911079,Agrolatina,800,03/04/2025,SWEET GLOBE
24A9927035,Agrolatina,640,02/26/2025,CANDY DREAMS
24A9927035,Agrolatina,960,02/26/2025,CANDY DREAMS
24A9940799,Agrolatina,1120,01/27/2025,SWEET GLOBE
24A9940799,Agrolatina,480,01/27/2025,SWEET GLOBE
24A9952613,Agrolatina,1360,01/27/2025,SWEET GLOBE
24A9952613,Agrolatina,240,01/27/2025,SWEET GLOBE
24A9961813,Agrolatina,800,02/06/2025,ALLISON
24A9961813,Agrolatina,800,02/06/2025,ALLISON
24A9962888,Agrolatina,1440,02/17/2025,IVORY
24A9962888,Agrolatina,160,02/17/2025,IVORY
24A9977234,Agrolatina,880,02/17/2025,SWEET GLOBE
24A9977234,Agrolatina,720,02/17/2025,SWEET GLOBE
24A9990367,Agrolatina,240,01/19/2025,IVORY
24A9990367,Agrolatina,1120,01/19/2025,SWEET GLOBE
24A9990367,Agrolatina,240,01/19/2025,SWEET GLOBE
24X5405740,Agrolatina,1360,01/25/2025,SWEET GLOBE
24X5405740,Agrolatina,80,01/25/2025,SWEET GLOBE
24X5405740,Agrolatina,160,01/25/2025,SWEET GLOBE
24X5480363,Agrolatina,1040,01/30/2025,SWEET GLOBE
24X5480363,Agrolatina,560,01/30/2025,SWEET GLOBE
24X5543590,Agrolatina,1200,01/30/2025,SWEET GLOBE
24X5543590,Agrolatina,400,01/30/2025,SWEET GLOBE
24X5553285,Agrolatina,1360,02/20/2025,SWEET GLOBE
24X5553285,Agrolatina,240,02/20/2025,SWEET GLOBE
24X5566810,Agrolatina,1040,02/20/2025,SWEET GLOBE
24X5566810,Agrolatina,560,02/20/2025,SWEET GLOBE
24V2506094,Agrovita,96,02/28/2025,ALLISON
24V2506094,Agrovita,1193,02/28/2025,JACK SALUTE
24V2506094,Agrovita,288,02/28/2025,JACK SALUTE
24V2506094,Agrovita,192,02/28/2025,JACK SALUTE
24V2506094,Agrovita,672,02/28/2025,MELODY
24V2506094,Agrovita,192,02/28/2025,MELODY
24V2506094,Agrovita,1056,02/28/2025,MELODY
24V7508204,Agrovita,1600,03/16/2025,ALLISON
24V8505059,Agrovita,192,02/18/2025,JACK SALUTE
24V8505059,Agrovita,96,02/18/2025,JACK SALUTE
24V8505059,Agrovita,576,02/18/2025,JACK SALUTE
24V8505059,Agrovita,480,02/18/2025,JACK SALUTE
24V8505059,Agrovita,384,02/18/2025,JACK SALUTE
24V8511058,Agrovita,1111,04/04/2025,ALLISON
24V8511058,Agrovita,189,04/04/2025,MELODY
24V9330622,Agrovita,1080,02/10/2025,JACK SALUTE
24V9330622,Agrovita,1028,02/10/2025,JACK SALUTE
24V9336620,Agrovita,108,02/10/2025,ALLISON
24V9336620,Agrovita,864,02/10/2025,ALLISON
24V9336620,Agrovita,1188,02/10/2025,ALLISON
24V9350378,Agrovita,864,03/18/2025,MELODY
24V9350378,Agrovita,1056,03/18/2025,MELODY
24V9351899,Agrovita,384,03/18/2025,ALLISON
24V9351899,Agrovita,288,03/18/2025,MELODY
24V9351899,Agrovita,1056,03/18/2025,MELODY
24V9351899,Agrovita,96,03/18/2025,RED SDLS
24V9351899,Agrovita,108,03/18/2025,RED SDLS
24V9511077,Agrovita,1152,03/26/2025,MELODY
24V9627198,Agrovita,342,01/31/2025,FLAME
24V9627198,Agrovita,1080,01/31/2025,TIMPSON
24V9627198,Agrovita,648,01/31/2025,TIMPSON
24V9627198,Agrovita,114,01/31/2025,TIMPSON
24V9744804,Agrovita,1080,03/26/2025,ALLISON
24V9744804,Agrovita,1080,03/26/2025,ALLISON
24V9861462,Agrovita,216,03/26/2025,ALLISON
24V9861462,Agrovita,324,03/26/2025,ALLISON
24V9861462,Agrovita,672,03/26/2025,JACK SALUTE
24V9861462,Agrovita,96,03/26/2025,MELODY
24V9861462,Agrovita,540,03/26/2025,RED SDLS
24V9861462,Agrovita,216,03/26/2025,RED SDLS
24V9861781,Agrovita,648,02/18/2025,TAWNY
24V9861781,Agrovita,1512,02/18/2025,TAWNY
24V9869210,Agrovita,432,02/18/2025,ALLISON
24V9869210,Agrovita,108,02/18/2025,ALLISON
24V9869210,Agrovita,756,02/18/2025,JACK SALUTE
24V9869210,Agrovita,108,02/18/2025,JACK SALUTE
24V9869210,Agrovita,756,02/18/2025,JACK SALUTE
24M1448891,MDT,480,04/03/2025,SWEET GLOBE
24M1448891,MDT,288,04/03/2025,SWEET GLOBE
24M1448891,MDT,1152,04/03/2025,SWEET GLOBE
24M1590530,MDT,960,03/10/2025,SWEETCELEBRATION
24M1590530,MDT,96,03/10/2025,SWEETCELEBRATION
24M1590530,MDT,864,03/10/2025,SWEETCELEBRATION
24M1613300,MDT,1600,03/25/2025,BI-COLOR
24M1619510,MDT,96,04/05/2025,SWEET GLOBE
24M1619510,MDT,480,04/05/2025,SWEET GLOBE
24M1619510,MDT,1344,04/05/2025,SWEET GLOBE
24M2506153,MDT,1536,02/28/2025,SWEETIES
24M2506153,MDT,192,02/28/2025,SWEETIES
24M2506153,MDT,384,02/28/2025,SWEETIES
24M284346,MDT,1600,04/23/2025,SWEET GLOBE
24M6081612,MDT,768,03/15/2025,SWEET SAPPHIRE
24M6081612,MDT,960,03/15/2025,SWEET SAPPHIRE
24M6322659,MDT,384,04/05/2025,SWEET FAVORS
24M6322659,MDT,1536,04/05/2025,SWEET FAVORS
24M6374884,MDT,1600,03/30/2025,SWEETCELEBRATION
24M6375411,MDT,1600,02/28/2025,BI-COLOR
24M6698121,MDT,384,04/03/2025,SWEET GLOBE
24M6698121,MDT,768,04/03/2025,SWEET GLOBE
24M6698121,MDT,768,04/03/2025,SWEET GLOBE
24M6698986,MDT,96,04/03/2025,AUTUMN ROYAL
24M6698986,MDT,672,04/03/2025,AUTUMN ROYAL
24M6698986,MDT,1152,04/03/2025,AUTUMN ROYAL
24M6955280,MDT,340,02/25/2025,SWEETCELEBRATION
24M6955280,MDT,1056,02/25/2025,Unknown Variety
24M6955280,MDT,480,02/25/2025,Unknown Variety
24M7393565,MDT,1600,02/25/2025,SWEETCELEBRATION
24M7504047,MDT,768,02/10/2025,Unknown Variety
24M7504047,MDT,1536,02/10/2025,Unknown Variety
24M8048734,MDT,1600,03/10/2025,BI-COLOR
24M8215456,MDT,1824,05/15/2025,CRIMSON
24M8215456,MDT,96,05/15/2025,CRIMSON
24M8581603,MDT,1600,02/25/2025,SWEETCELEBRATION
24M9177032,MDT,1600,03/31/2025,SWEET GLOBE
24M9177109,MDT,864,03/31/2025,AUTUMN ROYAL
24M9177109,MDT,576,03/31/2025,AUTUMN ROYAL
24M9177109,MDT,480,03/31/2025,SWEET FAVORS
24M9177264,MDT,1600,03/15/2025,SWEET GLOBE
24M9181259,MDT,80,04/10/2025,BI-COLOR
24M9181259,MDT,1280,04/10/2025,JACK SALUTE
24M9181259,MDT,240,04/10/2025,SWEETCELEBRATION
24M9181449,MDT,1600,04/10/2025,JACK SALUTE
24M9183939,MDT,1600,04/03/2025,SWEET FAVORS
24M9295291,MDT,1344,04/12/2025,JACK SALUTE
24M9295291,MDT,576,04/12/2025,JACK SALUTE
24M9295919,MDT,288,03/15/2025,SWEETCELEBRATION
24M9295919,MDT,480,03/15/2025,SWEETCELEBRATION
24M9295919,MDT,1152,03/15/2025,SWEETCELEBRATION
24M9296197,MDT,384,03/15/2025,SWEETCELEBRATION
24M9296197,MDT,288,03/15/2025,SWEETCELEBRATION
24M9296197,MDT,1248,03/15/2025,SWEETCELEBRATION
24M9299822,MDT,1600,02/28/2025,Unknown Variety
24M9305635,MDT,1600,03/10/2025,Unknown Variety
24M9307075,MDT,1056,04/30/2025,CRIMSON
24M9307075,MDT,160,04/30/2025,CRIMSON
24M9307075,MDT,320,04/30/2025,JACK SALUTE
24M9307075,MDT,240,04/30/2025,SWEETCELEBRATION
24M9307809,MDT,1600,02/28/2025,SWEETCELEBRATION
24M9308699,MDT,400,03/30/2025,JACK SALUTE
24M9308699,MDT,1200,03/30/2025,SWEETCELEBRATION
24M9336596,MDT,1600,03/10/2025,SWEETCELEBRATION
24M9338135,MDT,1600,03/10/2025,SWEETCELEBRATION
24M9338480,MDT,1595,03/25/2025,Unknown Variety
24M9345350,MDT,2160,04/12/2025,RED GLOBE
24M9349910,MDT,1600,03/03/2025,SWEETCELEBRATION
24M9350383,MDT,1600,03/15/2025,BI-COLOR
24M9352940,MDT,480,04/05/2025,SWEET GLOBE
24M9352940,MDT,96,04/05/2025,SWEET GLOBE
24M9352940,MDT,1344,04/05/2025,SWEET GLOBE
24M9507249,MDT,1152,03/05/2025,Unknown Variety
24M9507249,MDT,768,03/05/2025,Unknown Variety
24M9511131,MDT,1920,03/24/2025,SWEETCELEBRATION
24M9623989,MDT,1600,03/10/2025,Unknown Variety
24M9627475,MDT,1600,02/28/2025,Unknown Variety
24M9628569,MDT,288,03/10/2025,Unknown Variety
24M9628569,MDT,1632,03/10/2025,Unknown Variety
24M9630416,MDT,1600,03/30/2025,BI-COLOR
24M9654909,MDT,1152,03/10/2025,Unknown Variety
24M9654909,MDT,768,03/10/2025,Unknown Variety
24M9655757,MDT,1600,03/03/2025,Unknown Variety
24M9667499,MDT,384,04/03/2025,SWEET FAVORS
24M9667499,MDT,1536,04/03/2025,SWEET FAVORS
24M9695084,MDT,1600,02/28/2025,Unknown Variety
24M9695680,MDT,1600,04/10/2025,SWEETCELEBRATION
24M9696115,MDT,96,04/12/2025,SWEET GLOBE
24M9696115,MDT,480,04/12/2025,SWEET GLOBE
24M9696115,MDT,1344,04/12/2025,SWEET GLOBE
24M9696202,MDT,192,04/05/2025,SWEET GLOBE
24M9696202,MDT,576,04/05/2025,SWEET GLOBE
24M9696202,MDT,1152,04/05/2025,SWEET GLOBE
24M9698653,MDT,1600,03/15/2025,Unknown Variety
24M9699500,MDT,1600,03/15/2025,SWEETCELEBRATION
24M9723205,MDT,1600,02/28/2025,Unknown Variety
24M9740100,MDT,1600,04/10/2025,BI-COLOR
24M9741003,MDT,1600,04/10/2025,JACK SALUTE
24M9832431,MDT,960,04/03/2025,SWEET GLOBE
24M9832431,MDT,960,04/03/2025,SWEET GLOBE
24M9861879,MDT,1600,03/15/2025,Unknown Variety
24M9861890,MDT,1600,02/28/2025,SWEETCELEBRATION
24M9869381,MDT,1600,03/15/2025,JACK SALUTE
24Q1022587,Quintay,1600,03/30/2025,Unknown Variety
24Q1028040,Quintay,1600,04/04/2025,Unknown Variety
24Q1425427,Quintay,1235,04/04/2025,Unknown Variety
24Q1425427,Quintay,650,04/04/2025,Unknown Variety
24Q1483491,Quintay,80,04/03/2025,Unknown Variety
24Q1483491,Quintay,1080,04/03/2025,Unknown Variety
24Q1483491,Quintay,560,04/03/2025,Unknown Variety
24Q1580090,Quintay,1600,04/10/2025,Unknown Variety
24Q1581353,Quintay,1600,04/20/2025,Unknown Variety
24Q1590484,Quintay,1600,04/10/2025,Unknown Variety
24Q1612217,Quintay,1944,03/23/2025,Unknown Variety
24Q1612217,Quintay,216,03/23/2025,Unknown Variety
24Q1613002,Quintay,80,04/03/2025,Unknown Variety
