Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions Excl. Advances,FOB Liq,FOB per Case,Advance Pct Of FOB
Agrolatina,24A1392169,1600.0,55440.0,11425.48,44014.520000000004,27.509075000000003,43.62196838679599
Agrolatina,24A1392597,1040.0,13644.58,16398.42,-2753.8399999999983,-2.6479230769230755,-697.2082619179042
Agrolatina,24A1396925,1600.0,42633.020000000004,15549.539999999999,27083.480000000003,16.927175000000002,70.89192378527426
Agrolatina,24A1404487,1600.0,48313.600000000006,11406.97,36906.630000000005,23.066643750000004,52.02317307215532
Agrolatina,24A1404526,1695.0,55654.69,18988.95,36665.740000000005,21.631705014749265,62.1833897256676
Agrolatina,24A1405586,1600.0,42427.62,15537.18,26890.440000000002,16.806525,71.40083985237877
Agrolatina,24A1409128,0.0,0.0,15428.4,-15428.4,,-124.4458271758575
Agrolatina,24A1409581,1600.0,42320.0,18776.28,23543.72,14.714825000000001,81.5504091961678
Agrolatina,24A1410005,1154.0,35607.81,13838.87,21768.939999999995,18.86389948006932,88.19905792381257
Agrolatina,24A1413175,0.0,0.0,10383.4,-10383.4,,-184.91053026946858
Agrolatina,24A1413908,600.0,24920.0,16889.98,8030.02,13.383366666666667,239.10276686733033
Agrolatina,24A1417781,1600.0,55440.0,11425.48,44014.520000000004,27.509075000000003,43.62196838679599
Agrolatina,24A1422433,1596.0,49031.2,13963.75,35067.45,21.97208646616541,54.75162864707871
Agrolatina,24A1423023,1230.0,37576.579999999994,19700.719999999998,17875.859999999997,14.533219512195119,107.40741983882177
Agrolatina,24A1429269,1600.0,46928.0,12290.76,34637.24,21.648274999999998,55.43166834308969
Agrolatina,24A1429632,1600.0,57040.0,15511.46,41528.54,25.9553375,46.23326512321405
Agrolatina,24A1430439,1600.0,55102.17,16429.69,38672.479999999996,24.170299999999997,49.6477081376731
Agrolatina,24A1433546,1560.0,48939.06,16286.96,32652.1,20.930833333333332,58.801730975955614
Agrolatina,24A1434455,1600.0,52240.0,12644.98,39595.020000000004,24.746887500000003,48.49094658873767
Agrolatina,24A1434706,1230.0,37542.17,20870.52,16671.649999999998,13.554186991869917,115.16556549591674
Agrolatina,24A1435255,1600.0,53040.0,15812.71,37227.29,23.26705625,51.57506764526776
Agrolatina,24A1453434,1212.0,37469.15,19101.86,18367.29,15.154529702970297,104.53365738767121
Agrolatina,24A1462400,1215.0,36654.2,23684.67,12969.529999999999,10.674510288065843,148.03928901047303
Unknown Exporter,24A14634399,60.0,1865.76,326.51,1539.25,25.654166666666665,0.0
Agrolatina,24A1464399,1197.0,36440.1,20309.38,16130.719999999998,13.475956558061819,119.02754495769565
Agrolatina,24A1473132,1600.0,40544.0,19565.88,20978.12,13.111324999999999,91.52393064774157
Agrolatina,24A1473976,1455.0,42420.270000000004,22679.64,19740.630000000005,13.567443298969076,97.26133360485454
Agrolatina,24A1476764,1600.0,53040.0,20160.6,32879.4,20.549625000000002,58.39522619025894
Agrolatina,24A1561038,1600.0,47608.0,15179.75,32428.25,20.26765625,59.20763531797121
Agrolatina,24A1569208,1600.0,41182.4,10979.73,30202.670000000002,18.87666875,63.57053863118723
Agrolatina,24A1569661,1600.0,55440.0,19931.649999999998,35508.350000000006,22.192718750000004,54.071788748280326
Agrolatina,24A1583227,1600.0,53040.0,17050.31,35989.69,22.49355625,53.34861178298562
Agrolatina,24A1593586,1600.0,57840.0,11336.6,46503.4,29.064625,41.28730372402878
Agrolatina,24A1600522,1600.0,52240.0,12179.08,40060.92,25.038075,47.927007168083016
Agrolatina,24A1600841,1900.0,39120.0,3264.2,35855.8,18.871473684210528,63.58803875523624
Agrolatina,24A1600986,1600.0,47156.8,9336.91,37819.89,23.63743125,50.766937714520054
Agrolatina,24A1601030,1600.0,54738.4,15992.52,38745.880000000005,24.216175000000003,49.55365576933598
Agrolatina,24A1601175,1600.0,40544.0,11048.8,29495.2,18.4345,65.09533754644823
Agrolatina,24A1601180,1600.0,46730.759999999995,12228.52,34502.23999999999,21.563899999999993,55.6485607890966
Agrolatina,24A1601220,1600.0,50784.0,15147.35,35636.65,22.272906250000002,53.87711807928074
Agrolatina,24A1601323,1600.0,52216.26,12117.16,40099.100000000006,25.061937500000003,47.88137389617223
Agrolatina,24A1601513,1600.0,42320.0,16740.88,25579.12,15.98695,75.061221809038
Agrolatina,24A1601534,1600.0,54624.0,11545.0,43079.0,26.924375,44.56927969544326
Agrolatina,24A1601642,1600.0,72000.0,13595.68,58404.32,36.5027,32.87428053267293
Agrolatina,24A1601730,1600.0,46944.0,13787.8,33156.2,20.722624999999997,57.90772163275647
Agrolatina,24A1601766,1600.0,40540.68,11561.66,28979.02,18.1118875,66.25482849316505
Agrolatina,24A1601771,1600.0,52235.5,12353.900000000001,39881.6,24.926,48.14250180534382
Agrolatina,24A1601874,1600.0,51362.600000000006,11074.6,40288.00000000001,25.180000000000003,47.65687053216838
Agrolatina,24A1602187,1600.0,46944.0,12937.8,34006.2,21.253874999999997,56.4602925348907
Agrolatina,24A1602968,1600.0,50784.0,11391.4,39392.6,24.620375,48.740118702497426
Agrolatina,24A3003901,1320.0,40448.28,15208.789999999999,25239.489999999998,19.120825757575755,76.07126768409347
Agrolatina,24A3017973,1600.0,47268.0,11732.16,35535.84,22.209899999999998,54.0299596126052
Agrolatina,24A3025095,820.0,4120.0,21913.87,-17793.87,-21.699841463414632,-107.90232816132747
Agrolatina,24A3031694,1540.0,48270.33,15518.68,32751.65,21.267305194805196,58.62300067324851
Agrolatina,24A3037497,1600.0,53040.0,20153.36,32886.64,20.55415,58.38237047019702
Agrolatina,24A3046539,1600.0,53040.0,18302.38,34737.619999999995,21.711012499999995,55.27148952634061
Agrolatina,24A3159108,0.0,0.0,6704.56,-6704.56,,-286.37226007374085
Agrolatina,24A3164110,1600.0,55440.0,18466.35,36973.65,23.108531250000002,51.92887367084397
Agrolatina,24A3185133,1600.0,52240.0,11454.48,40785.520000000004,25.49095,47.07553072757194
Agrolatina,24A3201635,1008.0,30503.51,16274.19,14229.319999999998,14.116388888888887,134.9326601692843
Agrolatina,24A3203860,1550.0,49572.64,19150.760000000002,30421.879999999997,19.62701935483871,63.1124703667229
Agrolatina,24A3214653,1350.0,45655.73,18835.44,26820.290000000005,19.866881481481485,71.58759282617748
Agrolatina,24A3214890,1598.0,55370.7,22524.03,32846.67,20.554862327909888,58.453413999044656
Agrolatina,24A3216893,1120.0,2260.0,12109.16,-9849.16,-8.793892857142858,-194.9404822340179
Agrolatina,24A3222406,1435.0,44659.65,18123.54,26536.11,18.492062717770036,72.35423730154872
Agrolatina,24A3223444,1600.0,49742.39,14580.74,35161.65,21.976031250000002,54.60494601362564
Agrolatina,24A3258862,1280.0,39781.2,21575.48,18205.719999999998,14.223218749999997,105.46136049549264
Agrolatina,24A3260833,1600.0,55440.0,12801.23,42638.770000000004,26.649231250000003,45.029441515315746
Agrolatina,24A3261892,1633.0,39304.26,21874.4,17429.86,10.673521126760564,130.81000076879562
Agrolatina,24A3265748,1600.0,40544.0,27116.2,13427.8,8.392375,142.98693754747615
Agrolatina,24A3279870,1600.0,57040.0,15471.96,41568.04,25.980025,46.189331996408775
Agrolatina,24A3280660,1600.0,52240.0,11454.48,40785.520000000004,25.49095,47.07553072757194
Agrolatina,24A3281219,1540.0,47894.88,15663.43,32231.449999999997,20.929512987012984,59.56914752516565
Agrolatina,24A3289164,1505.0,50658.19,18818.88,31839.31,21.155687707641196,60.30281435119039
Agrolatina,24A3291829,1430.0,43424.5,17495.19,25929.31,18.132384615384616,74.04747754568093
Agrolatina,24A3292229,1600.0,42354.43,14694.83,27659.6,17.28725,69.41532053970411
Agrolatina,24A3323398,1600.0,41914.55,14198.4,27716.15,17.32259375,69.27369060998731
Agrolatina,24A3325220,1360.0,59120.0,16933.37,42186.630000000005,31.019580882352944,45.5120496707132
Agrolatina,24A3327393,1610.0,55395.56,18942.62,36452.94,22.641577639751553,52.67064878717601
Agrolatina,24A3328888,1349.0,41917.78,17295.91,24621.87,18.25194217939214,77.97945485050487
Agrolatina,24A3340409,1600.0,52240.0,11346.48,40893.520000000004,25.558450000000004,46.95120400493769
Agrolatina,24A3383123,1600.0,47201.2,15486.74,31714.46,19.821537499999998,60.54020784210105
Agrolatina,24A3383592,1255.0,43035.04,26482.39,16552.65,13.189362549800798,115.99351161294413
Agrolatina,24A3395989,973.0,12076.0,24744.649999999998,-12668.649999999998,-13.020195272353543,-151.55521701207311
Agrolatina,24A3418960,1452.0,35107.85,19912.02,15195.829999999998,10.465447658402203,134.2473560180655
Agrolatina,24A3419015,1320.0,40431.869999999995,17790.87,22640.999999999996,17.152272727272724,84.80190804293099
Agrolatina,24A3423078,1116.0,33823.7,18798.37,15025.329999999998,13.46355734767025,127.7842150555096
Agrolatina,24A3427941,1113.0,22731.16,20036.07,2695.09,2.421464510332435,756.9320505066621
Agrolatina,24A3433517,1600.0,53040.0,19325.25,33714.75,21.07171875,56.94836829577559
Agrolatina,24A3438268,1274.0,33269.44,20472.15,12797.29,10.044968602825746,150.0317645376482
Agrolatina,24A3440012,1725.0,31631.59,18525.96,13105.630000000001,7.5974666666666675,173.97103382286846
Agrolatina,24A3472112,1600.0,55440.0,17358.96,38081.04,23.80065,50.4187910834368
Agrolatina,24A3483950,1600.0,52240.0,11243.98,40996.020000000004,25.622512500000003,46.83381459956356
Agrolatina,24A3485254,1600.0,53040.0,14845.56,38194.44,23.871525000000002,50.269096758585796
Agrolatina,24A3486754,1600.0,51440.0,10328.0,41112.0,25.695,46.70169293636894
Agrolatina,24A3490230,1440.0,44261.51,15890.97,28370.54,19.70176388888889,67.67583556745835
Agrolatina,24A3514199,1600.0,57040.0,17071.96,39968.04,24.980025,48.038382667751534
Agrolatina,24A3516592,1600.0,57040.0,17771.96,39268.04,24.542525,48.89472456481149
Agrolatina,24A3530693,1433.0,46117.55,18714.71,27402.840000000004,19.1227076064201,70.06573041334401
Agrolatina,24A3534235,1600.0,46400.0,16384.08,30015.92,18.75995,63.96605534662939
Agrolatina,24A3538924,1560.0,52515.69,17841.91,34673.78,22.22678205128205,55.37325321900295
Agrolatina,24A3540412,1600.0,51440.0,10153.0,41287.0,25.804375,46.50374209799695
Agrolatina,24A3555120,1600.0,55440.0,11425.48,44014.520000000004,27.509075000000003,43.62196838679599
Agrolatina,24A3556297,1600.0,52189.44,17793.32,34396.12,21.497575,55.82024949325679
Agrolatina,24A3556358,1600.0,52240.0,11459.48,40780.520000000004,25.487825,47.08130254346928
Agrolatina,24A3557210,1580.0,48357.740000000005,15354.51,33003.23,20.88812025316456,58.17612397332018
Agrolatina,24A3566490,1310.0,42646.46,23182.21,19464.25,14.85820610687023,98.64238283006024
Agrolatina,24A3572997,1425.0,43966.02,17219.53,26746.489999999998,18.769466666666666,71.78512021577411
Agrolatina,24A3575321,1510.0,46019.13,16866.48,29152.649999999998,19.30639072847682,65.86022196952936
Agrolatina,24A3577480,1310.0,39978.229999999996,16211.6,23766.629999999997,18.14246564885496,80.78553837881097
Agrolatina,24A3592632,1600.0,52202.28,18189.93,34012.35,21.25771875,56.45008357258467
Agrolatina,24A3594126,1600.0,42677.32,7315.12,35362.2,22.101374999999997,54.29526443490508
Agrolatina,24A3613972,1600.0,52240.0,11257.4,40982.6,25.614124999999998,46.84915061513911
Agrolatina,24A3627641,1600.0,40913.6,10005.97,30907.629999999997,19.317268749999997,62.1205831699163
Agrolatina,24A3628231,1465.0,45822.78,17040.72,28782.059999999998,19.64645733788396,66.70822032891323
Agrolatina,24A3628822,1600.0,53040.0,15241.96,37798.04,23.623775000000002,50.79628467507838
Agrolatina,24A3630115,1600.0,55440.0,11425.48,44014.520000000004,27.509075000000003,43.62196838679599
Agrolatina,24A3630922,1505.0,46196.86,18761.49,27435.37,18.22948172757475,69.98265377868059
Agrolatina,24A3631600,1600.0,51440.0,10210.0,41230.0,25.76875,46.56803298569003
Agrolatina,24A3636026,1480.0,49440.39,18218.059999999998,31222.33,21.09616891891892,61.4944496454941
Agrolatina,24A3637070,1600.0,42077.0,14145.689999999999,27931.31,17.45706875,68.74006267518422
Agrolatina,24A3640659,1520.0,46283.96,14354.49,31929.47,21.006230263157896,60.13253586733509
Agrolatina,24A3652789,1600.0,49755.29,14647.77,35107.520000000004,21.942200000000003,54.68913782574217
Agrolatina,24A3655366,1500.0,48019.62,17645.89,30373.730000000003,20.249153333333336,63.212519502873036
Agrolatina,24A3665240,1600.0,53040.0,17211.96,35828.04,22.392525,53.589311611799026
Agrolatina,24A3677010,1515.0,46203.18,15559.93,30643.25,20.226567656765678,62.65653936837639
Agrolatina,24A3691131,1580.0,41056.0,22202.45,18853.55,11.93262658227848,101.8375849641049
Agrolatina,24A3693730,1145.0,35280.86,19732.420000000002,15548.439999999999,13.579423580786026,123.4850570217977
Agrolatina,24A3717597,1600.0,49731.33,15050.58,34680.75,21.67546875,55.362124521528514
Agrolatina,24A3720651,1212.0,38543.63,17042.22,21501.409999999996,17.74043729372937,89.29646939433276
Agrolatina,24A3734589,1600.0,53040.0,16008.46,37031.54,23.1447125,51.847695234926775
Agrolatina,24A3753830,1460.0,45308.549999999996,17463.4,27845.149999999994,19.0720205479452,68.95276197111528
Agrolatina,24A3755112,1368.0,41510.32,16756.079999999998,24754.24,18.095204678362574,77.56247010613131
Agrolatina,24A3767108,1490.0,51514.99,24004.69,27510.3,18.463288590604026,69.79204152626471
Agrolatina,24A3767514,1600.0,51440.0,10167.5,41272.5,25.7953125,46.52007995638742
Agrolatina,24A3785776,1360.0,44025.53,28031.39,15994.14,11.760397058823528,120.04396610258507
Agrolatina,24A3786108,1600.0,55350.69,11434.67,43916.020000000004,27.447512500000002,43.71980885335237
Agrolatina,24A3809965,0.0,0.0,13845.4,-13845.4,,-138.67421670735408
Agrolatina,24A3814719,1221.0,37811.03,17831.13,19979.899999999998,16.36355446355446,96.09657705994525
Agrolatina,24A3817425,1600.0,55440.0,17358.96,38081.04,23.80065,50.4187910834368
Agrolatina,24A3827969,1290.0,40117.32,17135.059999999998,22982.260000000002,17.81570542635659,83.54269771554232
Agrolatina,24A3829811,1600.0,57040.0,15686.46,41353.54,25.8459625,46.42891515454299
Agrolatina,24A3838238,1600.0,52236.4,11429.33,40807.07,25.50441875,47.05067038628356
Agrolatina,24A3838454,1675.0,58038.75,18482.65,39556.1,23.615582089552237,48.538657754429785
Agrolatina,24A3849377,1710.0,37430.0,10705.34,26724.66,15.628456140350877,85.31446237295441
Agrolatina,24A3854394,1600.0,53040.0,15774.59,37265.41,23.29088125,51.52230983102024
Agrolatina,24A3859647,1224.0,39251.8,24668.5,14583.300000000003,11.914460784313729,131.65744378844292
Agrolatina,24A3872084,1480.0,46219.57,18095.22,28124.35,19.00293918918919,68.26824442164886
Agrolatina,24A3874045,1217.0,37259.119999999995,17821.04,19438.079999999994,15.972128184059157,98.7751876728566
Agrolatina,24A3878333,1600.0,57040.0,17256.96,39783.04,24.8644,48.261771850517206
Agrolatina,24A3885142,1440.0,36489.6,23842.52,12647.079999999998,8.782694444444443,151.8136992886896
Agrolatina,24A3895407,1600.0,57040.0,15719.96,41320.04,25.825025,46.46655714757294
Agrolatina,24A3899803,1600.0,52280.2,11753.3,40526.899999999994,25.329312499999997,47.37594042475492
Agrolatina,24A3923319,1132.0,35476.880000000005,32527.440000000002,2949.4400000000023,2.605512367491168,650.9710317890849
Agrolatina,24A3925311,1571.0,73176.03,21717.14,51458.89,32.75549968173138,44.30721300051361
Agrolatina,24A3938387,1600.0,55016.0,11438.08,43577.92,27.2362,44.059009700325305
