Lotid,Chargedescr,Chgamt,Chgqnt,Initial Stock,Cost per Box,Exporter Clean,Exporter Country,Season
24E14181,FREIGHT FLAT RATE,1434.62,0.0,2160,0.6641759259259259,VIDEXPORT,Mexico,2023-2024
24E14181,HANDLING CHARGES,320.0,0.0,2160,0.14814814814814814,VIDEXPORT,Mexico,2023-2024
24E14181,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14181,INSPECTIONS,617.5,6480.0,2160,0.28587962962962965,VIDEXPORT,Mexico,2023-2024
24E14182,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14182,COLD STORAGE CHARGE,1616.4,5856.0,2160,0.7483333333333334,VIDEXPORT,Mexico,2023-2024
24E14182,COMMISSION,2022.0900000000001,80879.5,2160,0.9361527777777778,VIDEXPORT,Mexico,2023-2024
24E14182,FREIGHT FLAT RATE,1847.12,0.0,2160,0.8551481481481481,VIDEXPORT,Mexico,2023-2024
24E14182,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14182,INSPECTIONS,736.11,8640.0,2160,0.34079166666666666,VIDEXPORT,Mexico,2023-2024
24E14183,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14183,COLD STORAGE CHARGE,1684.8,4861.0,2160,0.78,VIDEXPORT,Mexico,2023-2024
24E14183,COMMISSION,2896.8599999999997,82764.0,2160,1.3411388888888887,VIDEXPORT,Mexico,2023-2024
24E14183,FREIGHT FLAT RATE,2256.2,0.0,2160,1.044537037037037,VIDEXPORT,Mexico,2023-2024
24E14183,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14183,INSPECTIONS,646.5,6480.0,2160,0.29930555555555555,VIDEXPORT,Mexico,2023-2024
24E14184,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14184,COLD STORAGE CHARGE,1650.6,5131.0,2160,0.7641666666666667,VIDEXPORT,Mexico,2023-2024
24E14184,COMMISSION,2809.6,80271.0,2160,1.3007407407407408,VIDEXPORT,Mexico,2023-2024
24E14184,FREIGHT FLAT RATE,1798.13,0.0,2160,0.8324675925925926,VIDEXPORT,Mexico,2023-2024
24E14184,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14184,INSPECTIONS,487.0,6480.0,2160,0.22546296296296298,VIDEXPORT,Mexico,2023-2024
24E14185,BROKERAGE EACH,40.0,2340.0,2340,0.017094017094017096,VIDEXPORT,Mexico,2023-2024
24E14185,COLD STORAGE CHARGE,936.0,6391.0,2340,0.4,VIDEXPORT,Mexico,2023-2024
24E14185,COMMISSION,1542.17,61686.0,2340,0.6590470085470086,VIDEXPORT,Mexico,2023-2024
24E14185,FREIGHT FLAT RATE,1100.0,0.0,2340,0.4700854700854701,VIDEXPORT,Mexico,2023-2024
24E14185,HANDLING CHARGES,320.0,0.0,2340,0.13675213675213677,VIDEXPORT,Mexico,2023-2024
24E14185,HARVEST TRANSPORTATION,0.0,4680.0,2340,0.0,VIDEXPORT,Mexico,2023-2024
24E14185,INSPECTIONS,785.23,9360.0,2340,0.3355683760683761,VIDEXPORT,Mexico,2023-2024
24E14186,BROKERAGE EACH,40.0,1800.0,1800,0.022222222222222223,VIDEXPORT,Mexico,2023-2024
24E14186,COLD STORAGE CHARGE,1404.0,4321.0,1800,0.78,VIDEXPORT,Mexico,2023-2024
24E14186,COMMISSION,2526.4,72180.0,1800,1.4035555555555557,VIDEXPORT,Mexico,2023-2024
24E14186,FREIGHT FLAT RATE,2173.7,0.0,1800,1.207611111111111,VIDEXPORT,Mexico,2023-2024
24E14186,HARVEST TRANSPORTATION,0.0,3600.0,1800,0.0,VIDEXPORT,Mexico,2023-2024
24E14186,INSPECTIONS,682.89,7200.0,1800,0.37938333333333335,VIDEXPORT,Mexico,2023-2024
24E14187,BROKERAGE EACH,40.0,2340.0,2340,0.017094017094017096,VIDEXPORT,Mexico,2023-2024
24E14187,COLD STORAGE CHARGE,1845.0,9360.0,2340,0.7884615384615384,VIDEXPORT,Mexico,2023-2024
24E14187,COMMISSION,266.9799999999999,10674.0,2340,0.11409401709401705,VIDEXPORT,Mexico,2023-2024
24E14187,FREIGHT FLAT RATE,1203.52,0.0,2340,0.5143247863247863,VIDEXPORT,Mexico,2023-2024
24E14187,HANDLING CHARGES,320.0,0.0,2340,0.13675213675213677,VIDEXPORT,Mexico,2023-2024
24E14187,HARVEST TRANSPORTATION,1918.8,2340.0,2340,0.82,VIDEXPORT,Mexico,2023-2024
24E14187,INSPECTIONS,493.37,7020.0,2340,0.21084188034188034,VIDEXPORT,Mexico,2023-2024
24E14188,BROKERAGE EACH,40.0,2340.0,2340,0.017094017094017096,VIDEXPORT,Mexico,2023-2024
24E14188,COLD STORAGE CHARGE,936.0,4411.0,2340,0.4,VIDEXPORT,Mexico,2023-2024
24E14188,COMMISSION,2464.2599999999998,70407.0,2340,1.053102564102564,VIDEXPORT,Mexico,2023-2024
24E14188,FREIGHT FLAT RATE,1400.0,0.0,2340,0.5982905982905983,VIDEXPORT,Mexico,2023-2024
24E14188,HARVEST TRANSPORTATION,0.0,4680.0,2340,0.0,VIDEXPORT,Mexico,2023-2024
24E14188,INSPECTIONS,756.0,7020.0,2340,0.3230769230769231,VIDEXPORT,Mexico,2023-2024
24E14189,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14189,COLD STORAGE CHARGE,1069.2,4861.0,2160,0.495,VIDEXPORT,Mexico,2023-2024
24E14189,COMMISSION,2625.4199999999996,75014.64,2160,1.215472222222222,VIDEXPORT,Mexico,2023-2024
24E14189,FREIGHT FLAT RATE,1645.1,0.0,2160,0.7616203703703703,VIDEXPORT,Mexico,2023-2024
24E14189,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14189,INSPECTIONS,821.25,6480.0,2160,0.3802083333333333,VIDEXPORT,Mexico,2023-2024
24E14190,BROKERAGE EACH,40.0,1980.0,1980,0.020202020202020204,VIDEXPORT,Mexico,2023-2024
24E14190,COLD STORAGE CHARGE,1476.0,3780.0,1980,0.7454545454545455,VIDEXPORT,Mexico,2023-2024
24E14190,COMMISSION,1849.6000000000004,73980.0,1980,0.9341414141414143,VIDEXPORT,Mexico,2023-2024
24E14190,FREIGHT FLAT RATE,1775.0,0.0,1980,0.8964646464646465,VIDEXPORT,Mexico,2023-2024
24E14190,HARVEST TRANSPORTATION,0.0,3960.0,1980,0.0,VIDEXPORT,Mexico,2023-2024
24E14190,INSPECTIONS,559.5,5940.0,1980,0.2825757575757576,VIDEXPORT,Mexico,2023-2024
24E14192,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14192,COLD STORAGE CHARGE,1548.0,4321.0,2160,0.7166666666666667,VIDEXPORT,Mexico,2023-2024
24E14192,COMMISSION,2806.4399999999996,80181.92,2160,1.2992777777777775,VIDEXPORT,Mexico,2023-2024
24E14192,FREIGHT FLAT RATE,1746.1399999999999,0.0,2160,0.8083981481481481,VIDEXPORT,Mexico,2023-2024
24E14192,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14192,INSPECTIONS,686.25,4320.0,2160,0.3177083333333333,VIDEXPORT,Mexico,2023-2024
24E14193,BROKERAGE EACH,40.0,2340.0,2340,0.017094017094017096,VIDEXPORT,Mexico,2023-2024
24E14193,COLD STORAGE CHARGE,936.0,6931.0,2340,0.4,VIDEXPORT,Mexico,2023-2024
24E14193,COMMISSION,1977.5899999999997,79101.0,2340,0.8451239316239315,VIDEXPORT,Mexico,2023-2024
24E14193,FREIGHT FLAT RATE,1100.0,0.0,2340,0.4700854700854701,VIDEXPORT,Mexico,2023-2024
24E14193,HARVEST TRANSPORTATION,0.0,4680.0,2340,0.0,VIDEXPORT,Mexico,2023-2024
24E14193,INSPECTIONS,756.0,7020.0,2340,0.3230769230769231,VIDEXPORT,Mexico,2023-2024
24E14194,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14194,COLD STORAGE CHARGE,864.0,6121.0,2160,0.4,VIDEXPORT,Mexico,2023-2024
24E14194,COMMISSION,1513.8400000000001,60552.0,2160,0.700851851851852,VIDEXPORT,Mexico,2023-2024
24E14194,FREIGHT FLAT RATE,1100.0,0.0,2160,0.5092592592592593,VIDEXPORT,Mexico,2023-2024
24E14194,HANDLING CHARGES,320.0,0.0,2160,0.14814814814814814,VIDEXPORT,Mexico,2023-2024
24E14194,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14194,INSPECTIONS,386.57,4320.0,2160,0.1789675925925926,VIDEXPORT,Mexico,2023-2024
24E14195,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14195,COLD STORAGE CHARGE,864.0,4141.0,2160,0.4,VIDEXPORT,Mexico,2023-2024
24E14195,COMMISSION,1727.56,69102.0,2160,0.7997962962962962,VIDEXPORT,Mexico,2023-2024
24E14195,FREIGHT FLAT RATE,1100.0,0.0,2160,0.5092592592592593,VIDEXPORT,Mexico,2023-2024
24E14195,HANDLING CHARGES,320.0,0.0,2160,0.14814814814814814,VIDEXPORT,Mexico,2023-2024
24E14195,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14195,INSPECTIONS,513.8,6480.0,2160,0.23787037037037034,VIDEXPORT,Mexico,2023-2024
24E14196,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14196,COLD STORAGE CHARGE,1684.8,8551.0,2160,0.78,VIDEXPORT,Mexico,2023-2024
24E14196,COMMISSION,2865.3599999999997,81864.0,2160,1.3265555555555555,VIDEXPORT,Mexico,2023-2024
24E14196,FREIGHT FLAT RATE,1815.38,0.0,2160,0.8404537037037038,VIDEXPORT,Mexico,2023-2024
24E14196,HANDLING CHARGES,320.0,0.0,2160,0.14814814814814814,VIDEXPORT,Mexico,2023-2024
24E14196,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14196,INSPECTIONS,537.75,6480.0,2160,0.24895833333333334,VIDEXPORT,Mexico,2023-2024
24E14197,BROKERAGE EACH,40.0,1800.0,1800,0.022222222222222223,VIDEXPORT,Mexico,2023-2024
24E14197,COLD STORAGE CHARGE,720.0,4501.0,1800,0.4,VIDEXPORT,Mexico,2023-2024
24E14197,COMMISSION,1360.8500000000004,54432.0,1800,0.756027777777778,VIDEXPORT,Mexico,2023-2024
24E14197,FREIGHT FLAT RATE,1100.0,0.0,1800,0.6111111111111112,VIDEXPORT,Mexico,2023-2024
24E14197,HANDLING CHARGES,320.0,0.0,1800,0.17777777777777778,VIDEXPORT,Mexico,2023-2024
24E14197,HARVEST TRANSPORTATION,0.0,3600.0,1800,0.0,VIDEXPORT,Mexico,2023-2024
24E14197,INSPECTIONS,545.0,5400.0,1800,0.30277777777777776,VIDEXPORT,Mexico,2023-2024
24E14198,BROKERAGE EACH,40.0,1800.0,1800,0.022222222222222223,VIDEXPORT,Mexico,2023-2024
24E14198,COLD STORAGE CHARGE,720.0,5400.0,1800,0.4,VIDEXPORT,Mexico,2023-2024
24E14198,COMMISSION,2135.8,61020.0,1800,1.1865555555555556,VIDEXPORT,Mexico,2023-2024
24E14198,FREIGHT FLAT RATE,1400.0,0.0,1800,0.7777777777777778,VIDEXPORT,Mexico,2023-2024
24E14198,HARVEST TRANSPORTATION,0.0,3600.0,1800,0.0,VIDEXPORT,Mexico,2023-2024
24E14198,INSPECTIONS,352.0,3600.0,1800,0.19555555555555557,VIDEXPORT,Mexico,2023-2024
24E14200,BROKERAGE EACH,40.0,2520.0,2520,0.015873015873015872,VIDEXPORT,Mexico,2023-2024
24E14200,COLD STORAGE CHARGE,1008.0,5041.0,2520,0.4,VIDEXPORT,Mexico,2023-2024
24E14200,COMMISSION,2365.34,94608.0,2520,0.9386269841269842,VIDEXPORT,Mexico,2023-2024
24E14200,FREIGHT FLAT RATE,1884.62,0.0,2520,0.7478650793650793,VIDEXPORT,Mexico,2023-2024
24E14200,HARVEST TRANSPORTATION,0.0,5040.0,2520,0.0,VIDEXPORT,Mexico,2023-2024
24E14200,INSPECTIONS,591.5,7560.0,2520,0.23472222222222222,VIDEXPORT,Mexico,2023-2024
24E14201,BROKERAGE EACH,40.0,1890.0,1890,0.021164021164021163,VIDEXPORT,Mexico,2023-2024
24E14201,COLD STORAGE CHARGE,756.0,5670.0,1890,0.4,VIDEXPORT,Mexico,2023-2024
24E14201,COMMISSION,2242.59,64071.0,1890,1.1865555555555556,VIDEXPORT,Mexico,2023-2024
24E14201,FREIGHT FLAT RATE,1400.0,0.0,1890,0.7407407407407407,VIDEXPORT,Mexico,2023-2024
24E14201,HANDLING CHARGES,320.0,0.0,1890,0.1693121693121693,VIDEXPORT,Mexico,2023-2024
24E14201,HARVEST TRANSPORTATION,0.0,3780.0,1890,0.0,VIDEXPORT,Mexico,2023-2024
24E14201,INSPECTIONS,603.0,5670.0,1890,0.319047619047619,VIDEXPORT,Mexico,2023-2024
24E14202,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14202,COLD STORAGE CHARGE,864.0,6121.0,2160,0.4,VIDEXPORT,Mexico,2023-2024
24E14202,COMMISSION,1860.35,74412.0,2160,0.8612731481481481,VIDEXPORT,Mexico,2023-2024
24E14202,FREIGHT FLAT RATE,1400.0,0.0,2160,0.6481481481481481,VIDEXPORT,Mexico,2023-2024
24E14202,HANDLING CHARGES,320.0,0.0,2160,0.14814814814814814,VIDEXPORT,Mexico,2023-2024
24E14202,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14202,INSPECTIONS,632.0,6480.0,2160,0.29259259259259257,VIDEXPORT,Mexico,2023-2024
24E14203,BROKERAGE EACH,40.0,1980.0,1980,0.020202020202020204,VIDEXPORT,Mexico,2023-2024
24E14203,COLD STORAGE CHARGE,792.0,5311.0,1980,0.4,VIDEXPORT,Mexico,2023-2024
24E14203,COMMISSION,1141.04,45639.0,1980,0.5762828282828283,VIDEXPORT,Mexico,2023-2024
24E14203,FREIGHT FLAT RATE,4149.48,0.0,1980,2.0956969696969696,VIDEXPORT,Mexico,2023-2024
24E14203,HARVEST TRANSPORTATION,0.0,3960.0,1980,0.0,VIDEXPORT,Mexico,2023-2024
24E14203,INSPECTIONS,656.75,5940.0,1980,0.3316919191919192,VIDEXPORT,Mexico,2023-2024
24E14204,BROKERAGE EACH,40.0,1800.0,1800,0.022222222222222223,VIDEXPORT,Mexico,2023-2024
24E14204,COLD STORAGE CHARGE,720.0,2881.0,1800,0.4,VIDEXPORT,Mexico,2023-2024
24E14204,COMMISSION,2066.4400000000005,59040.0,1800,1.1480222222222225,VIDEXPORT,Mexico,2023-2024
24E14204,FREIGHT FLAT RATE,1100.0,0.0,1800,0.6111111111111112,VIDEXPORT,Mexico,2023-2024
24E14204,HANDLING CHARGES,320.0,0.0,1800,0.17777777777777778,VIDEXPORT,Mexico,2023-2024
24E14204,HARVEST TRANSPORTATION,0.0,3600.0,1800,0.0,VIDEXPORT,Mexico,2023-2024
24E14204,INSPECTIONS,469.0,5400.0,1800,0.26055555555555554,VIDEXPORT,Mexico,2023-2024
24E14205,BROKERAGE EACH,40.0,2340.0,2340,0.017094017094017096,VIDEXPORT,Mexico,2023-2024
24E14205,COLD STORAGE CHARGE,936.0,9361.0,2340,0.4,VIDEXPORT,Mexico,2023-2024
24E14205,COMMISSION,1570.3599999999997,62811.0,2340,0.671094017094017,VIDEXPORT,Mexico,2023-2024
24E14205,FREIGHT FLAT RATE,1151.76,0.0,2340,0.4922051282051282,VIDEXPORT,Mexico,2023-2024
24E14205,HANDLING CHARGES,320.0,0.0,2340,0.13675213675213677,VIDEXPORT,Mexico,2023-2024
24E14205,HARVEST TRANSPORTATION,0.0,4680.0,2340,0.0,VIDEXPORT,Mexico,2023-2024
24E14205,INSPECTIONS,493.37,7020.0,2340,0.21084188034188034,VIDEXPORT,Mexico,2023-2024
24E14206,BROKERAGE EACH,40.0,1980.0,1980,0.020202020202020204,VIDEXPORT,Mexico,2023-2024
24E14206,COLD STORAGE CHARGE,792.0,2971.0,1980,0.4,VIDEXPORT,Mexico,2023-2024
24E14206,COMMISSION,2214.19,63261.0,1980,1.1182777777777777,VIDEXPORT,Mexico,2023-2024
24E14206,FREIGHT FLAT RATE,1100.0,0.0,1980,0.5555555555555556,VIDEXPORT,Mexico,2023-2024
24E14206,HANDLING CHARGES,726.0,0.0,1980,0.36666666666666664,VIDEXPORT,Mexico,2023-2024
24E14206,HARVEST TRANSPORTATION,0.0,3960.0,1980,0.0,VIDEXPORT,Mexico,2023-2024
24E14206,INSPECTIONS,656.75,5940.0,1980,0.3316919191919192,VIDEXPORT,Mexico,2023-2024
24E14207,BROKERAGE EACH,40.0,1620.0,1620,0.024691358024691357,VIDEXPORT,Mexico,2023-2024
24E14207,COLD STORAGE CHARGE,954.0,4231.0,1620,0.5888888888888889,VIDEXPORT,Mexico,2023-2024
24E14207,COMMISSION,1264.5,50580.0,1620,0.7805555555555556,VIDEXPORT,Mexico,2023-2024
24E14207,FREIGHT FLAT RATE,1100.0,0.0,1620,0.6790123456790124,VIDEXPORT,Mexico,2023-2024
24E14207,HANDLING CHARGES,320.0,0.0,1620,0.19753086419753085,VIDEXPORT,Mexico,2023-2024
24E14207,HARVEST TRANSPORTATION,0.0,3240.0,1620,0.0,VIDEXPORT,Mexico,2023-2024
24E14207,INSPECTIONS,452.43,4860.0,1620,0.2792777777777778,VIDEXPORT,Mexico,2023-2024
24E14212,BROKERAGE EACH,40.0,1680.0,1680,0.023809523809523808,VIDEXPORT,Mexico,2023-2024
24E14212,COLD STORAGE CHARGE,672.0,3361.0,1680,0.4,VIDEXPORT,Mexico,2023-2024
24E14212,COMMISSION,2963.5800000000004,84675.61,1680,1.7640357142857146,VIDEXPORT,Mexico,2023-2024
24E14212,FREIGHT FLAT RATE,1200.0,0.0,1680,0.7142857142857143,VIDEXPORT,Mexico,2023-2024
24E14212,HANDLING CHARGES,320.0,0.0,1680,0.19047619047619047,VIDEXPORT,Mexico,2023-2024
24E14212,HARVEST TRANSPORTATION,0.0,3360.0,1680,0.0,VIDEXPORT,Mexico,2023-2024
24E14212,INSPECTIONS,603.0,5040.0,1680,0.35892857142857143,VIDEXPORT,Mexico,2023-2024
24E14213,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14213,COLD STORAGE CHARGE,1650.6,6211.0,2160,0.7641666666666667,VIDEXPORT,Mexico,2023-2024
24E14213,COMMISSION,2033.44,81333.0,2160,0.9414074074074075,VIDEXPORT,Mexico,2023-2024
24E14213,FREIGHT FLAT RATE,1799.57,0.0,2160,0.8331342592592592,VIDEXPORT,Mexico,2023-2024
24E14213,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14213,INSPECTIONS,542.0,6480.0,2160,0.25092592592592594,VIDEXPORT,Mexico,2023-2024
24E14214,BROKERAGE EACH,40.0,1800.0,1800,0.022222222222222223,VIDEXPORT,Mexico,2023-2024
24E14214,COLD STORAGE CHARGE,1096.4,3601.0,1800,0.6091111111111112,VIDEXPORT,Mexico,2023-2024
24E14214,COMMISSION,2220.49,63441.0,1800,1.2336055555555554,VIDEXPORT,Mexico,2023-2024
24E14214,FREIGHT FLAT RATE,1593.23,0.0,1800,0.8851277777777777,VIDEXPORT,Mexico,2023-2024
24E14214,HARVEST TRANSPORTATION,0.0,3600.0,1800,0.0,VIDEXPORT,Mexico,2023-2024
24E14214,INSPECTIONS,559.5,5400.0,1800,0.31083333333333335,VIDEXPORT,Mexico,2023-2024
24E14215,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14215,COLD STORAGE CHARGE,898.2,3691.0,2160,0.41583333333333333,VIDEXPORT,Mexico,2023-2024
24E14215,COMMISSION,1741.2799999999997,69651.0,2160,0.8061481481481481,VIDEXPORT,Mexico,2023-2024
24E14215,FREIGHT FLAT RATE,1418.75,0.0,2160,0.6568287037037037,VIDEXPORT,Mexico,2023-2024
24E14215,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14215,INSPECTIONS,537.75,6480.0,2160,0.24895833333333334,VIDEXPORT,Mexico,2023-2024
24E14216,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14216,COLD STORAGE CHARGE,1582.2,4681.0,2160,0.7325,VIDEXPORT,Mexico,2023-2024
24E14216,COMMISSION,2006.88,80271.0,2160,0.9291111111111111,VIDEXPORT,Mexico,2023-2024
24E14216,FREIGHT FLAT RATE,1793.75,0.0,2160,0.8304398148148148,VIDEXPORT,Mexico,2023-2024
24E14216,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14216,INSPECTIONS,449.5,4320.0,2160,0.20810185185185184,VIDEXPORT,Mexico,2023-2024
24E14217,BROKERAGE EACH,40.0,2160.0,2070,0.01932367149758454,VIDEXPORT,Mexico,2023-2024
24E14217,COLD STORAGE CHARGE,927.0,2701.0,2070,0.44782608695652176,VIDEXPORT,Mexico,2023-2024
24E14217,COMMISSION,1434.4,57375.0,2070,0.6929468599033817,VIDEXPORT,Mexico,2023-2024
24E14217,FREIGHT FLAT RATE,2807.75,0.0,2070,1.356400966183575,VIDEXPORT,Mexico,2023-2024
24E14217,HARVEST TRANSPORTATION,0.0,4320.0,2070,0.0,VIDEXPORT,Mexico,2023-2024
24E14217,INSPECTIONS,559.5,6480.0,2070,0.2702898550724638,VIDEXPORT,Mexico,2023-2024
24E14218,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14218,COLD STORAGE CHARGE,1549.8,3960.0,2160,0.7175,VIDEXPORT,Mexico,2023-2024
24E14218,COMMISSION,2668.6000000000004,74340.0,2160,1.2354629629629632,VIDEXPORT,Mexico,2023-2024
24E14218,FREIGHT FLAT RATE,1756.25,0.0,2160,0.8130787037037037,VIDEXPORT,Mexico,2023-2024
24E14218,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14218,INSPECTIONS,812.73,6480.0,2160,0.3762638888888889,VIDEXPORT,Mexico,2023-2024
24E14219,BROKERAGE EACH,40.0,2160.0,1620,0.024691358024691357,VIDEXPORT,Mexico,2023-2024
24E14219,COLD STORAGE CHARGE,1035.0,3601.0,1620,0.6388888888888888,VIDEXPORT,Mexico,2023-2024
24E14219,COMMISSION,1385.8000000000002,55431.0,1620,0.8554320987654322,VIDEXPORT,Mexico,2023-2024
24E14219,FREIGHT FLAT RATE,1605.75,0.0,1620,0.9912037037037037,VIDEXPORT,Mexico,2023-2024
24E14219,HARVEST TRANSPORTATION,0.0,4320.0,1620,0.0,VIDEXPORT,Mexico,2023-2024
24E14219,INSPECTIONS,632.0,6480.0,1620,0.39012345679012345,VIDEXPORT,Mexico,2023-2024
24E14220,BROKERAGE EACH,40.0,1700.0,1700,0.023529411764705882,VIDEXPORT,Mexico,2023-2024
24E14220,COLD STORAGE CHARGE,1120.0,5101.0,1700,0.6588235294117647,VIDEXPORT,Mexico,2023-2024
24E14220,COMMISSION,4067.21,27115.0,1700,2.3924764705882353,VIDEXPORT,Mexico,2023-2024
24E14220,FREIGHT FLAT RATE,1600.0,0.0,1700,0.9411764705882353,VIDEXPORT,Mexico,2023-2024
24E14220,HARVEST TRANSPORTATION,0.0,3400.0,1700,0.0,VIDEXPORT,Mexico,2023-2024
24E14220,INSPECTIONS,752.1700000000001,5100.0,1700,0.4424529411764706,VIDEXPORT,Mexico,2023-2024
24E14221,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E14221,COLD STORAGE CHARGE,864.0,3691.0,2160,0.4,VIDEXPORT,Mexico,2023-2024
24E14221,COMMISSION,2036.9800000000005,73377.0,2160,0.9430462962962965,VIDEXPORT,Mexico,2023-2024
24E14221,FREIGHT FLAT RATE,1606.25,0.0,2160,0.7436342592592593,VIDEXPORT,Mexico,2023-2024
24E14221,HARVEST TRANSPORTATION,0.0,4320.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E14221,INSPECTIONS,799.5,6480.0,2160,0.3701388888888889,VIDEXPORT,Mexico,2023-2024
24E14222,BROKERAGE EACH,40.0,2210.0,2210,0.01809954751131222,VIDEXPORT,Mexico,2023-2024
24E14222,COLD STORAGE CHARGE,884.0,6631.0,2210,0.4,VIDEXPORT,Mexico,2023-2024
24E14222,COMMISSION,2109.94,70847.5,2210,0.9547239819004525,VIDEXPORT,Mexico,2023-2024
24E14222,FREIGHT FLAT RATE,1100.0,0.0,2210,0.497737556561086,VIDEXPORT,Mexico,2023-2024
24E14222,HANDLING CHARGES,320.0,0.0,2210,0.14479638009049775,VIDEXPORT,Mexico,2023-2024
24E14222,HARVEST TRANSPORTATION,0.0,4420.0,2210,0.0,VIDEXPORT,Mexico,2023-2024
24E14222,INSPECTIONS,617.5,6630.0,2210,0.27941176470588236,VIDEXPORT,Mexico,2023-2024
24E14223,BROKERAGE EACH,40.0,2210.0,2210,0.01809954751131222,VIDEXPORT,Mexico,2023-2024
24E14223,COLD STORAGE CHARGE,884.0,6631.0,2210,0.4,VIDEXPORT,Mexico,2023-2024
24E14223,COMMISSION,1762.2799999999997,70499.0,2210,0.7974117647058823,VIDEXPORT,Mexico,2023-2024
24E14223,FREIGHT FLAT RATE,1100.0,0.0,2210,0.497737556561086,VIDEXPORT,Mexico,2023-2024
24E14223,HARVEST TRANSPORTATION,0.0,4420.0,2210,0.0,VIDEXPORT,Mexico,2023-2024
24E14223,INSPECTIONS,857.5,6630.0,2210,0.38800904977375567,VIDEXPORT,Mexico,2023-2024
24E14224,BROKERAGE EACH,40.0,1980.0,1980,0.020202020202020204,VIDEXPORT,Mexico,2023-2024
24E14224,COLD STORAGE CHARGE,792.0,3511.0,1980,0.4,VIDEXPORT,Mexico,2023-2024
24E14224,COMMISSION,1525.9099999999999,61033.0,1980,0.7706616161616161,VIDEXPORT,Mexico,2023-2024
24E14224,FREIGHT FLAT RATE,1919.21,0.0,1980,0.9692979797979798,VIDEXPORT,Mexico,2023-2024
24E14224,HARVEST TRANSPORTATION,0.0,3960.0,1980,0.0,VIDEXPORT,Mexico,2023-2024
24E14224,INSPECTIONS,785.0,5940.0,1980,0.39646464646464646,VIDEXPORT,Mexico,2023-2024
24E14225,BROKERAGE EACH,40.0,1700.0,1700,0.023529411764705882,VIDEXPORT,Mexico,2023-2024
24E14225,COLD STORAGE CHARGE,680.0,5101.0,1700,0.4,VIDEXPORT,Mexico,2023-2024
24E14225,COMMISSION,1419.6000000000004,56780.0,1700,0.835058823529412,VIDEXPORT,Mexico,2023-2024
24E14225,FREIGHT FLAT RATE,1100.0,0.0,1700,0.6470588235294118,VIDEXPORT,Mexico,2023-2024
24E14225,HANDLING CHARGES,320.0,0.0,1700,0.18823529411764706,VIDEXPORT,Mexico,2023-2024
