Exporter Clean,Lotid,Entry Date,Initial Stock,Sale Date,Sale Quantity,Variety,Retailer Name,Sales Amount,Packaging Style,Current Inventory,Weighted Days In Inventory
VIDEXPORT,24E04745,,,06/10/2024,90.0,FLAME,OTP - FRESH TASTE,1408.5,Bag,0.0,4.0
VIDEXPORT,24E04745,,,06/15/2024,630.0,FLAME,OTP - WAL-MART,10867.5,Bag,0.0,4.0
VIDEXPORT,24E04745,,,06/15/2024,810.0,FLAME,OTP - WAL-MART,13972.5,Bag,0.0,4.0
VIDEXPORT,24E04747,06/11/2024,1800.0,,,EARLY SWEET,,,Unknown,0.0,0.0
VIDEXPORT,24E04747,,,06/11/2024,1800.0,EARLY SWEET,OTP - WAL-MART,32310.0,Bag,0.0,0.0
VIDEXPORT,24E04749,06/08/2024,360.0,,,FLAME,,,Unknown,0.0,8.0
VIDEXPORT,24E04749,06/08/2024,1350.0,,,FLAME,,,Unknown,0.0,8.0
VIDEXPORT,24E04749,,,06/11/2024,90.0,FLAME,OTP - WAL-MART,1552.5,Bag,0.0,8.0
VIDEXPORT,24E04749,,,06/15/2024,180.0,FLAME,OTP - WAL-MART,3105.0,Bag,0.0,8.0
VIDEXPORT,24E04749,,,06/15/2024,900.0,FLAME,OTP - WAL-MART,15525.0,Bag,0.0,8.0
VIDEXPORT,24E04749,,,06/15/2024,180.0,FLAME,OTP - WAL-MART,3105.0,Bag,0.0,8.0
VIDEXPORT,24E04749,,,06/24/2024,360.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,5976.0,Bag,0.0,8.0
VIDEXPORT,24E04752,06/08/2024,990.0,,,EARLY SWEET,,,Unknown,0.0,0.0
VIDEXPORT,24E04752,06/08/2024,810.0,,,EARLY SWEET,,,Unknown,0.0,0.0
VIDEXPORT,24E04752,,,06/08/2024,810.0,EARLY SWEET,"MURGUIA FRUIT COMPANY, INC.",10611.0,Bag,0.0,0.0
VIDEXPORT,24E04752,,,06/08/2024,810.0,EARLY SWEET,SAFEWAY INC.,14526.36,Bag,0.0,0.0
VIDEXPORT,24E04752,,,06/10/2024,180.0,EARLY SWEET,OTP - FRESH TASTE,2691.0,Bag,0.0,0.0
VIDEXPORT,24E04756,06/10/2024,1440.0,,,EARLY SWEET,,,Unknown,0.0,22.0
VIDEXPORT,24E04756,06/10/2024,720.0,,,FLAME,,,Unknown,0.0,22.0
VIDEXPORT,24E04756,,,06/13/2024,90.0,EARLY SWEET,OTP - FRESH TASTE,1381.5,Bag,0.0,22.0
VIDEXPORT,24E04756,,,06/13/2024,180.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",2898.0,Bag,0.0,22.0
VIDEXPORT,24E04756,,,06/18/2024,360.0,FLAME,OTP - WAL-MART,6210.0,Bag,0.0,22.0
VIDEXPORT,24E04756,,,06/19/2024,180.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",2178.0,Bag,0.0,22.0
VIDEXPORT,24E04756,,,07/12/2024,1350.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,0.0,Bag,0.0,22.0
VIDEXPORT,24E04761,06/10/2024,2250.0,,,FLAME,,,Unknown,0.0,6.0
VIDEXPORT,24E04761,,,06/15/2024,90.0,FLAME,C & S WHOLESALE,1525.5,Bag,0.0,6.0
VIDEXPORT,24E04761,,,06/17/2024,720.0,FLAME,SAFEWAY INC.,11884.0,Bag,0.0,6.0
VIDEXPORT,24E04761,,,06/17/2024,360.0,FLAME,KROGER,6462.0,Bag,0.0,6.0
VIDEXPORT,24E04761,,,06/17/2024,990.0,FLAME,KROGER,17770.5,Bag,0.0,6.0
VIDEXPORT,24E04761,,,06/18/2024,90.0,FLAME,"ANTHONY MARANO, COMPANY",1323.0,Bag,0.0,6.0
VIDEXPORT,24E04766,06/09/2024,2340.0,,,FLAME,,,Unknown,0.0,7.0
VIDEXPORT,24E04766,,,06/15/2024,180.0,FLAME,KROGER,3231.0,Bag,0.0,7.0
VIDEXPORT,24E04766,,,06/15/2024,1710.0,FLAME,KROGER,30694.5,Bag,0.0,7.0
VIDEXPORT,24E04766,,,06/17/2024,360.0,FLAME,"JSTAR PRODUCE, LLC.",3240.0,Bag,0.0,7.0
VIDEXPORT,24E04766,,,07/10/2024,90.0,FLAME,PRIMO GROWERS & DISTRIBUTORS,180.0,Bag,0.0,7.0
VIDEXPORT,24E04767,06/10/2024,1920.0,,,HONEY POP,,,Unknown,0.0,0.0
VIDEXPORT,24E04767,,,06/10/2024,1600.0,HONEY POP,SAM'S CLUB,41043.2,Clam,0.0,0.0
VIDEXPORT,24E04767,,,06/13/2024,320.0,HONEY POP,SAM'S CLUB,8107.64,Clam,0.0,0.0
VIDEXPORT,24E04770,06/09/2024,2240.0,,,HONEY POP,,,Unknown,0.0,1.0
VIDEXPORT,24E04770,,,06/10/2024,320.0,HONEY POP,SAM'S CLUB,8208.64,Clam,0.0,1.0
VIDEXPORT,24E04770,,,06/10/2024,1920.0,HONEY POP,SAM'S CLUB,49003.92,Clam,0.0,1.0
VIDEXPORT,24E04771,06/10/2024,1890.0,,,FLAME,,,Unknown,0.0,5.0
VIDEXPORT,24E04771,,,06/15/2024,90.0,FLAME,C & S WHOLESALE,1525.5,Bag,0.0,5.0
VIDEXPORT,24E04771,,,06/15/2024,540.0,FLAME,C & S WHOLESALE,10233.0,Bag,0.0,5.0
VIDEXPORT,24E04771,,,06/15/2024,810.0,FLAME,C & S WHOLESALE,15349.5,Bag,0.0,5.0
VIDEXPORT,24E04771,,,06/17/2024,90.0,FLAME,SAFEWAY INC.,1485.5,Bag,0.0,5.0
VIDEXPORT,24E04771,,,06/17/2024,180.0,FLAME,ASSOCIATED WHOLESALE GROCERS,3411.0,Bag,0.0,5.0
VIDEXPORT,24E04771,,,06/18/2024,180.0,FLAME,"ANTHONY MARANO, COMPANY",2646.0,Bag,0.0,5.0
VIDEXPORT,24E04775,06/10/2024,2160.0,,,HONEY POP,,,Unknown,0.0,0.0
VIDEXPORT,24E04775,,,06/10/2024,960.0,HONEY POP,SAM'S CLUB,24517.56,Clam,0.0,0.0
VIDEXPORT,24E04775,,,06/11/2024,1200.0,HONEY POP,SAM'S CLUB,30424.35,Clam,0.0,0.0
VIDEXPORT,24E04776,06/10/2024,90.0,,,FLAME,,,Unknown,0.0,0.0
VIDEXPORT,24E04776,06/10/2024,2430.0,,,FLAME,,,Unknown,0.0,0.0
VIDEXPORT,24E04776,,,06/10/2024,1260.0,FLAME,OTP - FRESH TASTE,19719.0,Bag,0.0,0.0
VIDEXPORT,24E04776,,,06/11/2024,1170.0,FLAME,THURSTON MARKETING CO.,21879.0,Bag,0.0,0.0
VIDEXPORT,24E04776,,,06/18/2024,90.0,FLAME,OTP - FRESH TASTE,1381.5,Bag,0.0,0.0
VIDEXPORT,24E04785,06/11/2024,1920.0,,,HONEY POP,,,Unknown,0.0,0.0
VIDEXPORT,24E04785,,,06/11/2024,480.0,HONEY POP,SAM'S CLUB,12312.96,Clam,0.0,0.0
VIDEXPORT,24E04785,,,06/11/2024,720.0,HONEY POP,SAM'S CLUB,18254.61,Clam,0.0,0.0
VIDEXPORT,24E04785,,,06/13/2024,640.0,HONEY POP,SAM'S CLUB,16215.28,Clam,0.0,0.0
VIDEXPORT,24E04785,,,06/15/2024,80.0,HONEY POP,SAM'S CLUB,2015.18,Clam,0.0,0.0
VIDEXPORT,24E04787,06/10/2024,2340.0,,,FLAME,,,Unknown,0.0,7.0
VIDEXPORT,24E04787,,,06/17/2024,540.0,FLAME,SAFEWAY INC.,8913.0,Bag,0.0,7.0
VIDEXPORT,24E04787,,,06/17/2024,360.0,FLAME,KROGER,6462.0,Bag,0.0,7.0
VIDEXPORT,24E04787,,,06/17/2024,900.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,13140.0,Bag,0.0,7.0
VIDEXPORT,24E04787,,,06/19/2024,540.0,FLAME,SAFEWAY INC.,9059.94,Bag,0.0,7.0
VIDEXPORT,24E04789,06/11/2024,1800.0,,,EARLY SWEET,,,Unknown,0.0,0.0
VIDEXPORT,24E04789,,,06/11/2024,1650.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,37290.0,Clam,0.0,0.0
VIDEXPORT,24E04789,,,06/11/2024,150.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,3390.0,Clam,0.0,0.0
VIDEXPORT,24E04791,06/11/2024,150.0,,,EARLY SWEET,,,Unknown,0.0,17.0
VIDEXPORT,24E04791,06/11/2024,1800.0,,,FLAME,,,Unknown,0.0,17.0
VIDEXPORT,24E04791,,,06/17/2024,150.0,EARLY SWEET,"ILLUME AG SALES, INC",3075.0,Clam,0.0,17.0
VIDEXPORT,24E04791,,,06/27/2024,825.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,11550.0,Clam,0.0,17.0
VIDEXPORT,24E04791,,,06/28/2024,75.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,1545.0,Clam,0.0,17.0
VIDEXPORT,24E04791,,,07/01/2024,225.0,FLAME,"VINERIPE, INC.",3150.0,Clam,0.0,17.0
VIDEXPORT,24E04791,,,07/03/2024,675.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,16605.0,Clam,0.0,17.0
VIDEXPORT,24E04793,06/10/2024,1800.0,,,FLAME,,,Unknown,0.0,8.0
VIDEXPORT,24E04793,,,06/17/2024,630.0,FLAME,SAFEWAY INC.,10398.5,Bag,0.0,8.0
VIDEXPORT,24E04793,,,06/17/2024,90.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,1314.0,Bag,0.0,8.0
VIDEXPORT,24E04793,,,06/19/2024,1080.0,FLAME,SAFEWAY INC.,18119.88,Bag,0.0,8.0
VIDEXPORT,24E04794,06/10/2024,1800.0,,,FLAME,,,Unknown,0.0,2.0
VIDEXPORT,24E04794,,,06/10/2024,720.0,FLAME,OTP - FRESH TASTE,11268.0,Bag,0.0,2.0
VIDEXPORT,24E04794,,,06/13/2024,630.0,FLAME,OTP - WAL-MART,10974.6,Bag,0.0,2.0
VIDEXPORT,24E04794,,,06/13/2024,90.0,FLAME,CARUSO PRODUCE,1525.5,Bag,0.0,2.0
VIDEXPORT,24E04794,,,06/15/2024,360.0,FLAME,OTP - WAL-MART,6210.0,Bag,0.0,2.0
VIDEXPORT,24E04797,06/10/2024,810.0,,,FLAME,,,Unknown,0.0,0.0
VIDEXPORT,24E04797,06/10/2024,880.0,,,HONEY POP,,,Unknown,0.0,0.0
VIDEXPORT,24E04797,,,06/10/2024,630.0,FLAME,OTP - FRESH TASTE,9859.5,Bag,0.0,0.0
VIDEXPORT,24E04797,,,06/10/2024,880.0,HONEY POP,SAM'S CLUB,22474.43,Clam,0.0,0.0
VIDEXPORT,24E04797,,,06/11/2024,90.0,FLAME,THURSTON MARKETING CO.,1683.0,Bag,0.0,0.0
VIDEXPORT,24E04797,,,06/13/2024,90.0,FLAME,ASSOCIATED WHOLESALE GROCERS,1705.5,Bag,0.0,0.0
VIDEXPORT,24E04798,06/11/2024,1875.0,,,FLAME,,,Unknown,1032.0,14.0
VIDEXPORT,24E04798,,,06/12/2024,375.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,8475.0,Clam,1032.0,14.0
VIDEXPORT,24E04798,,,06/18/2024,75.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,1545.0,Clam,1032.0,14.0
VIDEXPORT,24E04798,,,07/05/2024,75.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,1245.0,Clam,1032.0,14.0
VIDEXPORT,24E04798,,,07/10/2024,150.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,4290.0,Clam,1032.0,14.0
VIDEXPORT,24E04798,,,07/10/2024,63.0,FLAME,JAC VANDENBERG INC.,1178.1,Bag,1032.0,14.0
VIDEXPORT,24E04798,,,07/11/2024,75.0,FLAME,GAMBLE'S ONTARIO PRODUCE INC.,930.0,Clam,1032.0,14.0
VIDEXPORT,24E04798,,,07/30/2024,30.0,FLAME,DUMP,0.0,Bag,1032.0,14.0
VIDEXPORT,24E04804,06/11/2024,1920.0,,,HONEY POP,,,Unknown,0.0,0.0
VIDEXPORT,24E04804,,,06/11/2024,1920.0,HONEY POP,SAM'S CLUB,48965.04,Clam,0.0,0.0
VIDEXPORT,24E04806,06/11/2024,2160.0,,,FLAME,,,Unknown,0.0,15.0
VIDEXPORT,24E04806,,,06/26/2024,180.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,0.0,Bag,0.0,15.0
VIDEXPORT,24E04806,,,06/26/2024,1980.0,FLAME,"JSTAR PRODUCE, LLC.",12969.0,Bag,0.0,15.0
VIDEXPORT,24E04807,06/11/2024,2160.0,,,FLAME,,,Unknown,0.0,15.0
VIDEXPORT,24E04807,,,06/25/2024,630.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,1260.0,Bag,0.0,15.0
VIDEXPORT,24E04807,,,06/26/2024,270.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",3267.0,Bag,0.0,15.0
VIDEXPORT,24E04807,,,06/26/2024,990.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,0.0,Bag,0.0,15.0
VIDEXPORT,24E04807,,,06/26/2024,180.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,18.0,Bag,0.0,15.0
VIDEXPORT,24E04807,,,07/10/2024,75.0,FLAME,PRIMO GROWERS & DISTRIBUTORS,150.0,Bag,0.0,15.0
VIDEXPORT,24E04807,,,07/10/2024,15.0,FLAME,PRIMO GROWERS & DISTRIBUTORS,0.0,Bag,0.0,15.0
VIDEXPORT,24E04810,06/12/2024,2340.0,,,FLAME,,,Unknown,0.0,18.0
VIDEXPORT,24E04810,,,06/27/2024,180.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,367.2,Bag,0.0,18.0
VIDEXPORT,24E04810,,,06/28/2024,900.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,1836.0,Bag,0.0,18.0
VIDEXPORT,24E04810,,,07/03/2024,1260.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",9702.0,Bag,0.0,18.0
VIDEXPORT,24E04811,06/11/2024,1920.0,,,HONEY POP,,,Unknown,0.0,0.0
VIDEXPORT,24E04811,,,06/11/2024,1920.0,HONEY POP,SAM'S CLUB,48828.96,Clam,0.0,0.0
VIDEXPORT,24E04814,06/11/2024,1920.0,,,HONEY POP,,,Unknown,0.0,2.0
VIDEXPORT,24E04814,,,06/13/2024,1920.0,HONEY POP,SAM'S CLUB,49046.88,Clam,0.0,2.0
VIDEXPORT,24E04816,06/11/2024,2520.0,,,FLAME,,,Unknown,0.0,13.0
VIDEXPORT,24E04816,,,06/22/2024,540.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",5400.0,Bag,0.0,13.0
VIDEXPORT,24E04816,,,06/25/2024,630.0,FLAME,"FOWLER PACKING CO, INC.",9891.0,Bag,0.0,13.0
VIDEXPORT,24E04816,,,06/25/2024,1350.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,2700.0,Bag,0.0,13.0
VIDEXPORT,24E04817,06/11/2024,1800.0,,,FLAME,,,Unknown,403.0,13.0
VIDEXPORT,24E04817,,,06/12/2024,150.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,3390.0,Clam,403.0,13.0
VIDEXPORT,24E04817,,,06/18/2024,750.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,13950.0,Clam,403.0,13.0
VIDEXPORT,24E04817,,,07/01/2024,300.0,FLAME,JAC VANDENBERG INC.,5700.0,Bag,403.0,13.0
VIDEXPORT,24E04817,,,07/10/2024,39.0,FLAME,JAC VANDENBERG INC.,729.3,Bag,403.0,13.0
VIDEXPORT,24E04817,,,07/10/2024,39.0,FLAME,JAC VANDENBERG INC.,729.3,Bag,403.0,13.0
VIDEXPORT,24E04817,,,07/30/2024,119.0,FLAME,DUMP,0.0,Bag,403.0,13.0
VIDEXPORT,24E04818,06/11/2024,1440.0,,,HONEY POP,,,Unknown,0.0,0.0
VIDEXPORT,24E04818,,,06/11/2024,1440.0,HONEY POP,SAM'S CLUB,36938.88,Clam,0.0,0.0
VIDEXPORT,24E04819,06/12/2024,2155.0,,,FLAME,,,Unknown,0.0,15.0
VIDEXPORT,24E04819,,,06/27/2024,180.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,-212.4,Bag,0.0,15.0
VIDEXPORT,24E04819,,,06/27/2024,1975.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,98.75,Bag,0.0,15.0
VIDEXPORT,24E04820,06/11/2024,2160.0,,,FLAME,,,Unknown,0.0,10.0
VIDEXPORT,24E04820,,,06/19/2024,360.0,FLAME,SAFEWAY INC.,6039.96,Bag,0.0,10.0
VIDEXPORT,24E04820,,,06/22/2024,810.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",10611.0,Bag,0.0,10.0
VIDEXPORT,24E04820,,,06/22/2024,990.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",9900.0,Bag,0.0,10.0
VIDEXPORT,24E04827,06/11/2024,720.0,,,FLAME,,,Unknown,0.0,1.0
VIDEXPORT,24E04827,06/11/2024,990.0,,,PASSION FIRE,,,Unknown,0.0,1.0
VIDEXPORT,24E04827,,,06/12/2024,990.0,PASSION FIRE,WAKEFERN FOOD CORPORATION,18760.5,Bag,0.0,1.0
VIDEXPORT,24E04827,,,06/13/2024,720.0,FLAME,THURSTON MARKETING CO.,12960.0,Bag,0.0,1.0
VIDEXPORT,24E04828,06/13/2024,1800.0,,,FLAME,,,Unknown,0.0,4.0
VIDEXPORT,24E04828,,,06/15/2024,180.0,FLAME,C & S WHOLESALE,3051.0,Bag,0.0,4.0
VIDEXPORT,24E04828,,,06/15/2024,720.0,FLAME,C & S WHOLESALE,12924.0,Bag,0.0,4.0
VIDEXPORT,24E04828,,,06/18/2024,540.0,FLAME,C & S WHOLESALE,9693.0,Bag,0.0,4.0
VIDEXPORT,24E04828,,,06/21/2024,360.0,FLAME,C & S WHOLESALE,6462.0,Bag,0.0,4.0
VIDEXPORT,24E04829,06/12/2024,2340.0,,,FLAME,,,Unknown,0.0,14.0
VIDEXPORT,24E04829,,,06/26/2024,900.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,900.0,Bag,0.0,14.0
VIDEXPORT,24E04829,,,06/26/2024,1440.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,144.0,Bag,0.0,14.0
VIDEXPORT,24E04830,06/12/2024,2340.0,,,FLAME,,,Unknown,0.0,4.0
VIDEXPORT,24E04830,,,06/15/2024,1980.0,FLAME,TOPCO ASSOCIATES LLC,31086.0,Bag,0.0,4.0
VIDEXPORT,24E04830,,,06/26/2024,360.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,36.0,Bag,0.0,4.0
VIDEXPORT,24E04832,06/12/2024,2160.0,,,FLAME,,,Unknown,0.0,15.0
VIDEXPORT,24E04832,,,06/27/2024,990.0,FLAME,"FOWLER PACKING CO, INC.",15790.5,Bag,0.0,15.0
VIDEXPORT,24E04832,,,06/27/2024,90.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,-106.2,Bag,0.0,15.0
VIDEXPORT,24E04832,,,06/28/2024,1080.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,2203.2,Bag,0.0,15.0
VIDEXPORT,24E04833,06/12/2024,2160.0,,,FLAME,,,Unknown,0.0,2.0
VIDEXPORT,24E04833,,,06/14/2024,900.0,FLAME,C & S WHOLESALE,16155.0,Bag,0.0,2.0
VIDEXPORT,24E04833,,,06/15/2024,1260.0,FLAME,C & S WHOLESALE,21357.0,Bag,0.0,2.0
VIDEXPORT,24E04834,06/12/2024,2160.0,,,FLAME,,,Unknown,0.0,15.0
VIDEXPORT,24E04834,,,06/27/2024,450.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,1800.0,Bag,0.0,15.0
VIDEXPORT,24E04834,,,06/27/2024,1710.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,-2017.8,Bag,0.0,15.0
VIDEXPORT,24E04836,06/12/2024,1795.0,,,FLAME,,,Unknown,0.0,15.0
VIDEXPORT,24E04836,,,06/27/2024,1795.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,3661.8,Bag,0.0,15.0
VIDEXPORT,24E04837,06/12/2024,900.0,,,FLAME,,,Unknown,0.0,3.0
VIDEXPORT,24E04837,06/12/2024,1530.0,,,PASSION FIRE,,,Unknown,0.0,3.0
VIDEXPORT,24E04837,,,06/12/2024,990.0,PASSION FIRE,WAKEFERN FOOD CORPORATION,18760.5,Bag,0.0,3.0
VIDEXPORT,24E04837,,,06/17/2024,270.0,PASSION FIRE,OTP - WAL-MART,5926.5,Bag,0.0,3.0
VIDEXPORT,24E04837,,,06/17/2024,270.0,PASSION FIRE,OTP - WAL-MART,5926.5,Bag,0.0,3.0
VIDEXPORT,24E04837,,,06/18/2024,180.0,FLAME,C & S WHOLESALE,3231.0,Bag,0.0,3.0
VIDEXPORT,24E04837,,,06/19/2024,540.0,FLAME,C & S WHOLESALE,10233.0,Bag,0.0,3.0
VIDEXPORT,24E04837,,,06/21/2024,180.0,FLAME,C & S WHOLESALE,3231.0,Bag,0.0,3.0
VIDEXPORT,24E04842,06/12/2024,2160.0,,,FLAME,,,Unknown,0.0,20.0
VIDEXPORT,24E04842,,,06/21/2024,180.0,FLAME,"VINERIPE, INC.",1926.0,Bag,0.0,20.0
VIDEXPORT,24E04842,,,07/03/2024,1980.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",15840.0,Bag,0.0,20.0
VIDEXPORT,24E04845,06/13/2024,540.0,,,EARLY SWEET,,,Unknown,0.0,0.0
VIDEXPORT,24E04845,06/13/2024,1120.0,,,HONEY POP,,,Unknown,0.0,0.0
VIDEXPORT,24E04845,,,06/13/2024,360.0,EARLY SWEET,ASSOCIATED WHOLESALE GROCERS,6822.0,Bag,0.0,0.0
VIDEXPORT,24E04845,,,06/13/2024,180.0,EARLY SWEET,"ANTHONY MARANO, COMPANY",3726.0,Bag,0.0,0.0
VIDEXPORT,24E04845,,,06/13/2024,960.0,HONEY POP,SAM'S CLUB,24322.92,Clam,0.0,0.0
VIDEXPORT,24E04845,,,06/15/2024,160.0,HONEY POP,SAM'S CLUB,4030.36,Clam,0.0,0.0
VIDEXPORT,24E04847,06/13/2024,1800.0,,,FLAME,,,Unknown,0.0,6.0
VIDEXPORT,24E04847,,,06/17/2024,630.0,FLAME,OTP - WAL-MART,10867.5,Bag,0.0,6.0
VIDEXPORT,24E04847,,,06/17/2024,900.0,FLAME,OTP - WAL-MART,15525.0,Bag,0.0,6.0
VIDEXPORT,24E04847,,,07/06/2024,270.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,67.5,Bag,0.0,6.0
VIDEXPORT,24E04848,06/13/2024,1800.0,,,FLAME,,,Unknown,0.0,17.0
VIDEXPORT,24E04848,,,06/17/2024,810.0,FLAME,OTP - WAL-MART,13972.5,Bag,0.0,17.0
VIDEXPORT,24E04848,,,07/03/2024,630.0,FLAME,"MURGUIA FRUIT COMPANY, INC.",4851.0,Bag,0.0,17.0
VIDEXPORT,24E04848,,,07/06/2024,270.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,67.5,Bag,0.0,17.0
VIDEXPORT,24E04848,,,09/30/2024,90.0,FLAME,"FOUR STAR SALES, INC.",0.0,Bag,0.0,17.0
VIDEXPORT,24E04849,06/13/2024,1800.0,,,FLAME,,,Unknown,0.0,8.0
VIDEXPORT,24E04849,,,06/21/2024,1800.0,FLAME,"VINERIPE, INC.",19260.0,Bag,0.0,8.0
VIDEXPORT,24E04853,06/13/2024,2339.0,,,FLAME,,,Unknown,0.0,23.0
VIDEXPORT,24E04853,,,07/06/2024,1439.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,359.75,Bag,0.0,23.0
VIDEXPORT,24E04853,,,07/08/2024,900.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,-148.1,Bag,0.0,23.0
VIDEXPORT,24E04859,06/13/2024,900.0,,,FLAME,,,Unknown,0.0,2.0
VIDEXPORT,24E04859,06/13/2024,1440.0,,,PASSION FIRE,,,Unknown,0.0,2.0
VIDEXPORT,24E04859,,,06/14/2024,810.0,FLAME,KROGER,14539.5,Bag,0.0,2.0
VIDEXPORT,24E04859,,,06/15/2024,90.0,FLAME,"INDIANAPOLIS FRUIT COMPANY, INC",1525.5,Bag,0.0,2.0
VIDEXPORT,24E04859,,,06/17/2024,360.0,PASSION FIRE,OTP - WAL-MART,7902.0,Bag,0.0,2.0
VIDEXPORT,24E04859,,,06/17/2024,450.0,PASSION FIRE,OTP - WAL-MART,9877.5,Bag,0.0,2.0
VIDEXPORT,24E04859,,,06/17/2024,630.0,PASSION FIRE,OTP - WAL-MART,13828.5,Bag,0.0,2.0
VIDEXPORT,24E04862,06/14/2024,2340.0,,,FLAME,,,Unknown,0.0,0.0
VIDEXPORT,24E04862,,,06/14/2024,360.0,FLAME,ASSOCIATED WHOLESALE GROCERS,6822.0,Bag,0.0,0.0
VIDEXPORT,24E04862,,,06/14/2024,1800.0,FLAME,KROGER,32310.0,Bag,0.0,0.0
VIDEXPORT,24E04862,,,06/15/2024,180.0,FLAME,"INDIANAPOLIS FRUIT COMPANY, INC",3051.0,Bag,0.0,0.0
VIDEXPORT,24E04865,06/14/2024,1800.0,,,PASSION FIRE,,,Unknown,0.0,3.0
VIDEXPORT,24E04865,,,06/17/2024,450.0,PASSION FIRE,OTP - WAL-MART,9877.5,Bag,0.0,3.0
VIDEXPORT,24E04865,,,06/17/2024,180.0,PASSION FIRE,OTP - WAL-MART,3951.0,Bag,0.0,3.0
VIDEXPORT,24E04865,,,06/17/2024,810.0,PASSION FIRE,OTP - WAL-MART,17779.5,Bag,0.0,3.0
VIDEXPORT,24E04865,,,06/21/2024,90.0,PASSION FIRE,OTP - WAL-MART,1975.5,Bag,0.0,3.0
VIDEXPORT,24E04865,,,06/22/2024,270.0,PASSION FIRE,OTP - WAL-MART,4657.5,Bag,0.0,3.0
VIDEXPORT,24E04868,06/14/2024,2160.0,,,FLAME,,,Unknown,0.0,20.0
VIDEXPORT,24E04868,,,06/29/2024,900.0,FLAME,"SPRING VALLEY PRODUCE, INC",10800.0,Bag,0.0,20.0
VIDEXPORT,24E04868,,,07/08/2024,1080.0,FLAME,C.H. ROBINSON - EDEN PRAIRIE,-177.72,Bag,0.0,20.0
VIDEXPORT,24E04868,,,07/10/2024,180.0,FLAME,PRIMO GROWERS & DISTRIBUTORS,360.0,Bag,0.0,20.0
VIDEXPORT,24E04869,06/15/2024,1870.0,,,PASSION FIRE,,,Unknown,0.0,3.0
VIDEXPORT,24E04869,,,06/18/2024,1785.0,PASSION FIRE,WAKEFERN FOOD CORPORATION,33825.75,Bag,0.0,3.0
VIDEXPORT,24E04869,,,06/24/2024,85.0,PASSION FIRE,C & S WHOLESALE,1615.0,Bag,0.0,3.0
VIDEXPORT,24E04871,06/15/2024,1870.0,,,PASSION FIRE,,,Unknown,0.0,1.0
VIDEXPORT,24E04871,,,06/15/2024,765.0,PASSION FIRE,OTP - WAL-MART,16791.75,Bag,0.0,1.0
VIDEXPORT,24E04871,,,06/17/2024,85.0,PASSION FIRE,OTP - WAL-MART,1865.75,Bag,0.0,1.0
VIDEXPORT,24E04871,,,06/18/2024,170.0,PASSION FIRE,WAKEFERN FOOD CORPORATION,3221.5,Bag,0.0,1.0
VIDEXPORT,24E04871,,,06/18/2024,595.0,PASSION FIRE,ROCKY'S PRODUCE,1190.0,Bag,0.0,1.0
VIDEXPORT,24E04871,,,06/18/2024,255.0,PASSION FIRE,KROGER,4577.25,Bag,0.0,1.0
VIDEXPORT,24E04873,06/17/2024,1870.0,,,PASSION FIRE,,,Unknown,0.0,1.0
