Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions Excl. Advances,FOB Liq,FOB per Case,Advance Pct Of FOB
AGL,MNBU0591870,1891.0,70496.44,15976.49,54519.950000000004,28.831279746166054,10.454888531629248
AGL,MNBU0599090,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU0603121,1600.0,57600.0,12903.2,44696.8,27.9355,10.739023822734513
AGL,MNBU0615755,1600.0,54400.0,14083.2,40316.8,25.198,11.90570680212715
AGL,MNBU0624633,1600.0,48000.0,13571.2,34428.8,21.518,13.94181615391765
AGL,MNBU3014280,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU3102890,1600.0,54400.0,14527.9,39872.1,24.9200625,12.038493081628507
AGL,MNBU3161255,1600.0,45280.0,15781.23,29498.77,18.43673125,16.27186489470578
AGL,MNBU3224625,1600.0,48000.0,13571.2,34428.8,21.518,13.94181615391765
AGL,MNBU3315448,1600.0,54400.0,14298.0,40102.0,25.06375,11.9694778315296
AGL,MNBU3340760,1600.0,54400.0,14411.0,39989.0,24.993125,12.003300907749631
AGL,MNBU3381075,1600.0,8480.0,11269.55,-2789.5499999999993,-1.7434687499999995,-172.0707641017369
AGL,MNBU3390800,1600.0,44800.0,13947.75,30852.25,19.28265625,15.558022510513819
AGL,MNBU3394030,1600.0,54400.0,14193.789999999999,40206.21,25.12888125,11.938454283554705
AGL,MNBU3399496,1600.0,48000.0,13593.01,34406.99,21.504368749999998,13.95065363171844
AGL,MNBU3446582,1900.0,66148.08,15389.87,50758.21,26.71484736842105,11.229710425170628
AGL,MNBU3497168,1600.0,54400.0,14083.2,40316.8,25.198,11.90570680212715
AGL,MNBU3506357,1600.0,48000.0,14131.57,33868.43,21.16776875,0.0
AGL,MNBU3660721,1600.0,44800.0,13198.2,31601.8,19.751125,15.1890082210507
AGL,MNBU3721848,1900.0,68127.76000000001,16347.99,51779.77000000001,27.252510526315795,11.008160136671135
AGL,MNBU3774072,1600.0,44800.0,14470.560000000001,30329.44,18.9559,15.826207143949905
AGL,MNBU3783984,1600.0,54400.0,14730.25,39669.75,24.79359375,12.0998997977048
AGL,MNBU3828409,1600.0,54400.0,14083.2,40316.8,25.198,11.90570680212715
AGL,MNBU3837951,1800.0,61978.14,14638.37,47339.77,26.29987222222222,11.4068995265503
AGL,MNBU3841782,1600.0,58279.0,13064.14,45214.86,28.2592875,10.615978906049914
AGL,MNBU3932326,1600.0,59200.0,14715.9,44484.1,27.8025625,10.790372290323958
AGL,MNBU3940722,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU3960138,1600.0,54400.0,14073.74,40326.26,25.2039125,11.90291388291401
AGL,MNBU3975122,1600.0,57600.0,14393.74,43206.26,27.003912500000002,11.109501262085631
AGL,MNBU3992412,1600.0,52080.0,14796.83,37283.17,23.301981249999997,12.874441738725542
AGL,MNBU4053471,1600.0,56454.0,14302.14,42151.86,26.3449125,11.38739785148271
AGL,MNBU4139019,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU4145829,1600.0,54400.0,14544.7,39855.3,24.909562500000003,12.043567605814031
AGL,MNBU4185267,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU4193869,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU4199086,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU4290452,1600.0,54400.0,14117.2,40282.8,25.176750000000002,11.915755607852482
AGL,MNBU4290658,1600.0,54400.0,14540.65,39859.35,24.91209375,12.042343891709223
AGL,MNBU4307920,1899.0,69534.1,15600.52,53933.58,28.401042654028437,10.568554878055563
AGL,MNBU4311832,1600.0,54400.0,14083.2,40316.8,25.198,11.90570680212715
AGL,MNBU4344250,1600.0,59200.0,16630.42,42569.58,26.6059875,0.0
AGL,MNBU4354351,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU4355764,1600.0,54400.0,14436.6,39963.4,24.977125,12.01099005590115
AGL,MNBU4388048,1600.0,48000.0,13660.2,34339.8,21.462375,13.977949784215399
AGL,MNBU4422564,1515.0,45450.0,23887.1,21562.9,14.232937293729375,22.260456617616367
AGL,MNBU4425120,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU9028912,1800.0,69402.92,15504.14,53898.78,29.943766666666665,10.018779645847271
AGL,MNBU9051980,1600.0,48000.0,15705.34,32294.66,20.1841625,14.863138364051517
AGL,MNBU9056977,1600.0,52080.0,14718.09,37361.91,23.351193750000004,12.847308930405324
AGL,MNBU9097560,1600.0,45280.0,14983.54,30296.46,18.9352875,15.843435173614342
AGL,MNBU9132681,1600.0,56960.0,14377.0,42583.0,26.614375,11.272103891224198
AGL,MNBU9133950,1537.0,54885.5,13707.84,41177.66,26.790930383864673,11.656806141971156
AGL,MNBU9143794,1598.0,54644.0,14136.72,40507.28,25.348735919899873,11.849721827780094
AGL,MNBU9156127,1600.0,48000.0,13593.01,34406.99,21.504368749999998,13.95065363171844
AGL,MNBU9161904,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU9162623,1600.0,54400.0,14083.2,40316.8,25.198,11.90570680212715
AGL,MSDU9019579,1596.0,57456.0,15017.38,42438.62,26.59061403508772,0.0
AGL,MSDU9022802,1600.0,48000.0,13580.0,34420.0,21.5125,13.945380592678674
AGL,MSDU9034486,1600.0,57600.0,22396.66,35203.34,22.0020875,13.635069854167249
AGL,MSDU9038199,1600.0,49571.270000000004,10554.74,39016.530000000006,24.385331250000004,12.302477949730536
AGL,MSDU9700113,1600.0,54400.0,14817.0,39583.0,24.739375,12.126417906677109
AGL,MSDU9703278,1600.0,54400.0,14817.0,39583.0,24.739375,12.126417906677109
AGL,MSDU9703874,1600.0,55840.0,15257.2,40582.8,25.364250000000002,11.827670835920635
AGL,MSDU9703956,1600.0,54400.0,14817.0,39583.0,24.739375,12.126417906677109
AGL,MSDU9704968,1600.0,54400.0,14817.0,39583.0,24.739375,12.126417906677109
AGL,MSDU9714502,1600.0,54400.0,14817.0,39583.0,24.739375,12.126417906677109
AGL,MSDU9714550,1598.0,56244.0,14964.52,41279.479999999996,25.831964956195243,11.62805345416173
AGL,OTPU6513104,1600.0,59200.0,14539.9,44660.1,27.9125625,0.0
AGL,OTPU6576550,1600.0,52080.0,15451.89,36628.11,22.89256875,13.104689267341394
AGL,SEGU9521992,1600.0,47975.42,11327.0,36648.42,22.9052625,13.097426846778115
AGL,SEGU9545947,1700.0,62900.0,11732.880000000001,51167.119999999995,30.09830588235294,9.967338400128833
AGL,SEGU9622895,1600.0,52775.509999999995,10920.86,41854.649999999994,26.159156249999995,11.468259799090426
AGL,SEGU9624100,1600.0,57975.0,11354.9,46620.1,29.137562499999998,0.0
AGL,SEGU9624326,1600.0,57572.93,11362.86,46210.07,28.88129375,0.0
AGL,SEGU9629879,1600.0,54375.0,13128.24,41246.76,25.779225,11.637277691629597
AGL,SEGU9819478,1700.0,62900.0,20900.12,41999.880000000005,24.705811764705885,12.142891836833817
AGL,SEGU9883374,1900.0,64881.9,11961.27,52920.630000000005,27.852963157894738,10.77084683232229
AGL,SEGU9884072,1600.0,56933.58,11299.5,45634.08,28.5213,0.0
AGL,SEGU9884508,1600.0,57726.06,11438.02,46288.03999999999,28.930024999999997,0.0
AGL,SEGU9884555,1600.0,54375.0,11284.0,43091.0,26.931875,11.139217005871295
AGL,SEGU9884600,1600.0,54355.19,11379.45,42975.740000000005,26.859837500000005,11.169092143614048
AGL,SEGU9885720,1700.0,62900.0,20771.88,42128.119999999995,24.781247058823528,0.0
AGL,SEGU9886239,1600.0,54375.0,11039.0,43336.0,27.085,11.076241462063873
AGL,SEGU9886481,1600.0,53175.85,10364.94,42810.909999999996,26.756818749999997,11.212095234602582
AGL,SEGU9886558,1700.0,62900.0,20762.88,42137.119999999995,24.786541176470585,12.103342610980533
AGL,SEGU9886603,1600.0,47967.94,10688.44,37279.5,23.2996875,12.875709169919125
AGL,SEGU9887066,1600.0,57131.2,11305.46,45825.74,28.641087499999998,0.0
AGL,SEGU9887430,1600.0,57568.56,11212.52,46356.03999999999,28.972524999999997,0.0
AGL,SEGU9887446,1256.0,42672.009999999995,26034.120000000003,16637.889999999992,13.246727707006363,28.849812085546915
AGL,SEGU9992797,1600.0,54400.0,15059.92,39340.08,24.58755,12.201296997870873
AGL,SEKU9118220,1900.0,68348.98,12711.14,55637.84,29.283073684210525,10.24482618304377
AGL,SEKU9118425,1900.0,72140.15,13297.24,58842.909999999996,30.969952631578945,9.68680848720772
AGL,SEKU9120042,1900.0,63348.05,12313.58,51034.47,26.860247368421053,11.168921711149347
AGL,SMLU5461609,1600.0,56291.28,12292.36,43998.92,27.499325,10.909358684258615
AGL,SMLU5463690,1600.0,47978.75,11363.35,36615.4,22.884625,13.10923818939572
AGL,SMLU5469662,1600.0,54348.56,11108.92,43239.64,27.024774999999998,11.10092498457434
AGL,SMLU5470684,1600.0,54348.56,11108.92,43239.64,27.024774999999998,11.10092498457434
AGL,SMLU5471850,1600.0,57574.16,11296.869999999999,46277.29000000001,28.923306250000007,0.0
AGL,SMLU5472769,1600.0,59175.0,11494.4,47680.6,29.800375,0.0
AGL,SMLU5472877,1900.0,60038.8,11708.1,48330.700000000004,25.43721052631579,11.793746004092636
AGL,SMLU5473066,1900.0,74359.22,12719.49,61639.73,32.44196315789474,9.247282556234428
AGL,SMLU5473507,1600.0,57575.0,19985.4,37589.6,23.493499999999997,0.0
AGL,SMLU5476960,1900.0,61487.5,11694.0,49793.5,26.207105263157896,11.447277255063412
AGL,SMLU5477143,1600.0,54379.2,11496.400000000001,42882.799999999996,26.80175,11.193298945031575
AGL,SMLU5478350,1600.0,57575.42,11394.9,46180.52,28.862824999999997,0.0
AGL,SUDU6071166,1600.0,44800.0,13943.5,30856.5,19.2853125,15.555879636381315
AGL,SUDU6120912,1600.0,54400.0,14193.74,40206.26,25.128912500000002,11.938439437042888
AGL,SUDU6182616,1600.0,54400.0,14549.15,39850.85,24.906781249999998,12.044912467362678
AGL,SUDU8022140,1600.0,48000.0,13660.2,34339.8,21.462375,13.977949784215399
AGL,SUDU8110657,1600.0,59200.0,22226.5,36973.5,23.1084375,0.0
AGL,SUDU8115900,1600.0,51840.0,13967.4,37872.6,23.670375,12.674070436146451
AGL,SUDU8198484,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,SUDU8208690,1600.0,54400.0,14540.65,39859.35,24.91209375,12.042343891709223
