Lotid,Exporter Clean,Initial Stock,Entry Date,Variety
23R682409134,Rio King,1700,03/17/2024,KRISSY
23R682409134,Rio King,170,03/17/2024,TIMPSON
23R682409134,Rio King,85,03/17/2024,TIMPSON
23R738405107,Rio King,80,03/04/2024,CANDY HEARTS
23R738405107,Rio King,720,03/04/2024,CANDY HEARTS
23R738405107,Rio King,800,03/04/2024,COTTON CANDY
23R745408217,Rio King,1700,03/12/2024,SWEET GLOBE
23R745408218,Rio King,1598,03/12/2024,COTTON CANDY
23RK07410148,Rio King,1600,03/23/2024,COTTON CANDY
23RK07410148,Rio King,1700,03/23/2024,SWEETCELEBRATION
23RK07410148,Rio King,765,03/23/2024,TIMPSON
23RK07410148,Rio King,850,03/23/2024,TIMPSON
23RK07410148,Rio King,85,03/23/2024,TIMPSON
23RK38411147,Rio King,479,04/01/2024,COTTON CANDY
23RK38411147,Rio King,1120,04/01/2024,COTTON CANDY
23RK38411147,Rio King,425,04/01/2024,SWEET GLOBE
23RK38411147,Rio King,1105,04/01/2024,SWEET GLOBE
23RK38411147,Rio King,85,04/01/2024,TIMPSON
23RK38411147,Rio King,85,04/01/2024,TIMPSON
23RK71413153,Rio King,255,04/09/2024,CANDY HEARTS
23RK71413153,Rio King,3060,04/09/2024,CANDY HEARTS
23RK71413153,Rio King,85,04/09/2024,CANDY HEARTS
23RK71413153,Rio King,320,04/09/2024,COTTON CANDY
23RK71413153,Rio King,2160,04/09/2024,COTTON CANDY
23RK71413153,Rio King,85,04/09/2024,COTTON CANDY
23RK71413153,Rio King,80,04/09/2024,COTTON CANDY
23RK71413153,Rio King,1275,04/09/2024,SWEET FAVORS
23RK71413153,Rio King,1955,04/09/2024,SWEET FAVORS
23RK71413153,Rio King,1360,04/09/2024,SWEETCELEBRATION
23RK71413153,Rio King,1615,04/09/2024,SWEETCELEBRATION
23RK71413154,Rio King,80,04/09/2024,COTTON CANDY
23RK83841112,Rio King,300,04/01/2024,SWEET FAVORS
23RK83841112,Rio King,340,04/01/2024,SWEET FAVORS
23RK83841112,Rio King,910,04/01/2024,SWEET FAVORS
23RKU9181500,Rio King,1900,03/22/2024,SWEET FAVORS
APRU6137018,Rio King,1235,03/21/2024,TIMPSON
APRU6137018,Rio King,570,03/21/2024,TIMPSON
APRU6137018,Rio King,95,03/21/2024,TIMPSON
BMOU9248181,Rio King,595,04/10/2024,SWEET GLOBE
BMOU9248181,Rio King,255,04/10/2024,SWEET GLOBE
BMOU9248181,Rio King,425,04/10/2024,SWEET GLOBE
BMOU9248181,Rio King,425,04/10/2024,SWEET GLOBE
BMOU9294736,Rio King,1140,03/22/2024,SWEETCELEBRATION
BMOU9294736,Rio King,760,03/22/2024,SWEETCELEBRATION
BMOU9336641,Rio King,1615,03/22/2024,SWEETCELEBRATION
BMOU9336641,Rio King,285,03/22/2024,SWEETCELEBRATION
BMOU9612360,Rio King,190,03/13/2024,SWEET GLOBE
BMOU9612360,Rio King,380,03/13/2024,SWEET GLOBE
BMOU9612360,Rio King,864,03/13/2024,SWEET GLOBE
BMOU9612360,Rio King,95,03/13/2024,TIMPSON
BMOU9612360,Rio King,475,03/13/2024,TIMPSON
BMOU9657214,Rio King,790,03/22/2024,TIMPSON
BMOU9657214,Rio King,830,03/22/2024,TIMPSON
CRSU6136449,Rio King,380,03/14/2024,TIMPSON
CRSU6136449,Rio King,1235,03/14/2024,TIMPSON
CRSU6136449,Rio King,285,03/14/2024,TIMPSON
CXRU1073820,Rio King,1330,03/22/2024,TIMPSON
CXRU1073820,Rio King,570,03/22/2024,TIMPSON
CXRU1431991,Rio King,1900,03/20/2024,ALLISON
CXRU1452314,Rio King,95,03/15/2024,ALLISON
CXRU1452314,Rio King,1805,03/15/2024,ALLISON
CXRU1581292,Rio King,1520,03/23/2024,SWEET FAVORS
CXRU1581292,Rio King,380,03/23/2024,SWEET FAVORS
FSCU5771313,Rio King,1900,03/24/2024,SWEET FAVORS
GESU9430840,Rio King,475,04/10/2024,SWEETCELEBRATION
GESU9430840,Rio King,1275,04/10/2024,SWEETCELEBRATION
GESU9543030,Rio King,380,03/08/2024,TIMPSON
GESU9543030,Rio King,1235,03/08/2024,TIMPSON
GESU9543030,Rio King,285,03/08/2024,TIMPSON
MEDU9713371,Rio King,765,03/13/2024,JACK SALUTE
MEDU9713371,Rio King,935,03/13/2024,JACK SALUTE
MEDU9729315,Rio King,2160,03/13/2024,SWEET GLOBE
MEDU9817904,Rio King,1900,03/24/2024,ALLISON
MSDU9018253,Rio King,1900,03/24/2024,SWEET FAVORS
MSDU9029772,Rio King,1700,03/18/2024,COTTON CANDY
MSDU9823247,Rio King,380,03/15/2024,ALLISON
MSDU9823247,Rio King,95,03/15/2024,SWEET FAVORS
MSDU9823247,Rio King,380,03/15/2024,SWEET FAVORS
MSDU9823247,Rio King,190,03/15/2024,SWEET FAVORS
MSDU9823247,Rio King,380,03/15/2024,SWEETCELEBRATION
MSDU9823247,Rio King,190,03/15/2024,SWEETCELEBRATION
MSDU9823247,Rio King,285,03/15/2024,SWEETCELEBRATION
OTPU6374396,Rio King,1615,03/30/2024,JACK SALUTE
OTPU6374396,Rio King,285,03/30/2024,JACK SALUTE
OTPU6375284,Rio King,285,03/17/2024,SWEETCELEBRATION
OTPU6375284,Rio King,1615,03/17/2024,SWEETCELEBRATION
OTPU6378004,Rio King,1900,02/23/2024,SWEETCELEBRATION
OTPU6514380,Rio King,90,03/24/2024,ALLISON
OTPU6514380,Rio King,540,03/24/2024,ALLISON
OTPU6514380,Rio King,1235,03/24/2024,JACK SALUTE
SEGU9088732,Rio King,255,03/22/2024,SWEETCELEBRATION
SEGU9088732,Rio King,1445,03/22/2024,SWEETCELEBRATION
SEGU9122272,Rio King,1900,03/20/2024,JACK SALUTE
SEGU9283430,Rio King,1235,03/18/2024,ALLISON
SEGU9283430,Rio King,665,03/18/2024,JACK SALUTE
SEGU9296438,Rio King,95,03/15/2024,ALLISON
SEGU9296438,Rio King,570,03/15/2024,ALLISON
SEGU9296438,Rio King,475,03/15/2024,SWEET FAVORS
SEGU9296438,Rio King,190,03/15/2024,SWEET FAVORS
SEGU9296438,Rio King,570,03/15/2024,SWEET FAVORS
SEGU9302119,Rio King,665,03/22/2024,TIMPSON
SEGU9302119,Rio King,1140,03/22/2024,TIMPSON
SEGU9302119,Rio King,95,03/22/2024,TIMPSON
SEGU9434244,Rio King,950,03/20/2024,SWEET FAVORS
SEGU9434244,Rio King,950,03/20/2024,SWEET FAVORS
SEGU9468922,Rio King,380,03/30/2024,JACK SALUTE
SEGU9468922,Rio King,1520,03/30/2024,JACK SALUTE
SEGU9476342,Rio King,425,03/30/2024,SWEET GLOBE
SEGU9476342,Rio King,190,03/30/2024,SWEETCELEBRATION
SEGU9476342,Rio King,85,03/30/2024,SWEETCELEBRATION
SEGU9476342,Rio King,255,03/30/2024,SWEETCELEBRATION
SEGU9476342,Rio King,665,03/30/2024,TIMPSON
SEGU9476342,Rio King,95,03/30/2024,TIMPSON
SEGU9476342,Rio King,95,03/30/2024,TIMPSON
SEGU9622637,Rio King,1020,03/30/2024,CANDY HEARTS
SEGU9622637,Rio King,85,03/30/2024,CANDY HEARTS
SEGU9622637,Rio King,595,03/30/2024,CANDY HEARTS
SEGU9623211,Rio King,1045,03/04/2024,SWEETCELEBRATION
SEGU9623211,Rio King,855,03/04/2024,SWEETCELEBRATION
SEGU9630550,Rio King,765,03/30/2024,CANDY HEARTS
SEGU9630550,Rio King,510,03/30/2024,CANDY HEARTS
SEGU9630550,Rio King,425,03/30/2024,CANDY HEARTS
SZLU9006506,Rio King,170,03/08/2024,SWEETCELEBRATION
SZLU9006506,Rio King,380,03/08/2024,SWEETCELEBRATION
SZLU9006506,Rio King,1320,03/08/2024,SWEETCELEBRATION
SZLU9266421,Rio King,1530,03/24/2024,CANDY HEARTS
SZLU9266421,Rio King,170,03/24/2024,CANDY HEARTS
SZLU9332267,Rio King,1425,03/18/2024,ALLISON
SZLU9332267,Rio King,190,03/18/2024,SWEET FAVORS
SZLU9332267,Rio King,285,03/18/2024,SWEET FAVORS
SZLU9517131,Rio King,1900,03/20/2024,SWEET FAVORS
TEMU9225343,Rio King,665,03/21/2024,TIMPSON
TEMU9225343,Rio King,1140,03/21/2024,TIMPSON
TEMU9225343,Rio King,95,03/21/2024,TIMPSON
TEMU9388382,Rio King,95,03/18/2024,ALLISON
TEMU9388382,Rio King,95,03/18/2024,JACK SALUTE
TEMU9388382,Rio King,285,03/18/2024,JACK SALUTE
TEMU9388382,Rio King,475,03/18/2024,SWEET FAVORS
TEMU9388382,Rio King,285,03/18/2024,SWEET FAVORS
TEMU9388382,Rio King,665,03/18/2024,SWEET FAVORS
TRIU8020897,Rio King,108,03/08/2024,TIMPSON
TRIU8020897,Rio King,1805,03/08/2024,TIMPSON
TRIU8756445,Rio King,2160,03/16/2024,SWEET GLOBE
TRIU8758725,Rio King,1425,03/08/2024,SWEETCELEBRATION
TRIU8758725,Rio King,380,03/08/2024,SWEETCELEBRATION
TRIU8758725,Rio King,95,03/08/2024,SWEETCELEBRATION
TTNU8499086,Rio King,590,03/18/2024,CANDY HEARTS
TTNU8499086,Rio King,1100,03/18/2024,CANDY HEARTS
BMOU9016062,SAFCO PERU,475,02/29/2024,SUGAR CRISP
BMOU9016062,SAFCO PERU,1425,02/29/2024,SUGAR CRISP
CRSU6127241,SAFCO PERU,760,02/29/2024,SUGAR CRISP
CRSU6127241,SAFCO PERU,95,02/29/2024,SUGAR CRISP
CRSU6127241,SAFCO PERU,95,02/29/2024,SWEET GLOBE
CRSU6127241,SAFCO PERU,665,02/29/2024,TIMCO
CRSU6127241,SAFCO PERU,285,02/29/2024,TIMCO
OTPU6406826,SAFCO PERU,570,02/29/2024,SWEET GLOBE
OTPU6406826,SAFCO PERU,380,02/29/2024,SWEET GLOBE
OTPU6406826,SAFCO PERU,380,02/29/2024,TIMCO
OTPU6406826,SAFCO PERU,570,02/29/2024,TIMCO
TRIU8085305,SAFCO PERU,1045,02/29/2024,SUGAR CRISP
TRIU8085305,SAFCO PERU,855,02/29/2024,SUGAR CRISP
24TRA101667,Unknown Exporter,750,06/14/2024,BI-COLOR
24TRA101667,Unknown Exporter,750,06/14/2024,FLAME
HLBU9006489,Unknown Exporter,1600,01/23/2024,CANDY DREAMS
MMAU1267681,Unknown Exporter,1600,01/23/2024,TIMCO
MNBU0561495,Unknown Exporter,1600,01/22/2024,SWEET GLOBE
24E04178,VIDEXPORT,2080,05/21/2024,EARLY SWEET
24E04179,VIDEXPORT,2080,05/21/2024,EARLY SWEET
24E04196,VIDEXPORT,90,05/22/2024,EARLY SWEET
24E04196,VIDEXPORT,2080,05/22/2024,EARLY SWEET
24E04204,VIDEXPORT,1980,05/22/2024,EARLY SWEET
24E04205,VIDEXPORT,1920,05/22/2024,EARLY SWEET
24E04206,VIDEXPORT,1920,05/22/2024,EARLY SWEET
24E04207,VIDEXPORT,1760,05/22/2024,EARLY SWEET
24E04209,VIDEXPORT,2340,05/22/2024,EARLY SWEET
24E04210,VIDEXPORT,2070,05/22/2024,EARLY SWEET
24E04225,VIDEXPORT,2080,05/23/2024,EARLY SWEET
24E04236,VIDEXPORT,1920,05/23/2024,EARLY SWEET
24E04237,VIDEXPORT,1680,05/23/2024,EARLY SWEET
24E04238,VIDEXPORT,1800,05/23/2024,EARLY SWEET
24E04239,VIDEXPORT,2340,05/24/2024,EARLY SWEET
24E04240,VIDEXPORT,1680,05/23/2024,EARLY SWEET
24E04242,VIDEXPORT,1710,05/23/2024,EARLY SWEET
24E04243,VIDEXPORT,540,05/23/2024,EARLY SWEET
24E04243,VIDEXPORT,1350,05/23/2024,EARLY SWEET
24E04244,VIDEXPORT,1120,05/23/2024,EARLY SWEET
24E04244,VIDEXPORT,540,05/23/2024,SUMMER ROYAL
24E04268,VIDEXPORT,2080,05/24/2024,EARLY SWEET
24E04269,VIDEXPORT,2080,05/24/2024,EARLY SWEET
24E04270,VIDEXPORT,2340,05/24/2024,EARLY SWEET
24E04271,VIDEXPORT,2080,05/24/2024,EARLY SWEET
24E04272,VIDEXPORT,2160,05/24/2024,EARLY SWEET
24E04273,VIDEXPORT,1280,05/24/2024,EARLY SWEET
24E04273,VIDEXPORT,800,05/24/2024,EARLY SWEET
24E04274,VIDEXPORT,90,05/25/2024,EARLY SWEET
24E04274,VIDEXPORT,90,05/25/2024,EARLY SWEET
24E04274,VIDEXPORT,2070,05/25/2024,EARLY SWEET
24E04275,VIDEXPORT,900,05/25/2024,EARLY SWEET
24E04275,VIDEXPORT,450,05/25/2024,SUMMER ROYAL
24E04275,VIDEXPORT,630,05/25/2024,SUMMER ROYAL
24E04276,VIDEXPORT,240,05/24/2024,EARLY SWEET
24E04276,VIDEXPORT,1840,05/24/2024,EARLY SWEET
24E04277,VIDEXPORT,1980,05/25/2024,EARLY SWEET
24E04278,VIDEXPORT,400,05/25/2024,EARLY SWEET
24E04278,VIDEXPORT,1280,05/25/2024,EARLY SWEET
24E04294,VIDEXPORT,2160,05/25/2024,EARLY SWEET
24E04301,VIDEXPORT,2080,05/25/2024,EARLY SWEET
24E04302,VIDEXPORT,2340,05/25/2024,EARLY SWEET
24E04304,VIDEXPORT,2240,05/25/2024,EARLY SWEET
24E04306,VIDEXPORT,2520,05/25/2024,EARLY SWEET
24E04307,VIDEXPORT,2240,05/25/2024,EARLY SWEET
24E04308,VIDEXPORT,2000,05/25/2024,EARLY SWEET
24E04309,VIDEXPORT,1040,05/25/2024,EARLY SWEET
24E04309,VIDEXPORT,1120,05/25/2024,EARLY SWEET
24E04310,VIDEXPORT,540,05/25/2024,EARLY SWEET
24E04310,VIDEXPORT,1350,05/25/2024,EARLY SWEET
24E04312,VIDEXPORT,2520,05/25/2024,EARLY SWEET
24E04325,VIDEXPORT,2340,05/26/2024,EARLY SWEET
24E04326,VIDEXPORT,2080,05/26/2024,EARLY SWEET
24E04333,VIDEXPORT,2340,05/26/2024,EARLY SWEET
24E04334,VIDEXPORT,2080,05/26/2024,EARLY SWEET
24E04335,VIDEXPORT,2520,05/27/2024,EARLY SWEET
24E04337,VIDEXPORT,1800,05/27/2024,EARLY SWEET
24E04338,VIDEXPORT,2240,05/27/2024,EARLY SWEET
24E04339,VIDEXPORT,2240,05/28/2024,EARLY SWEET
24E04340,VIDEXPORT,2520,05/26/2024,EARLY SWEET
24E04341,VIDEXPORT,2100,05/27/2024,EARLY SWEET
24E04342,VIDEXPORT,2240,05/27/2024,EARLY SWEET
24E04343,VIDEXPORT,2250,05/27/2024,EARLY SWEET
24E04348,VIDEXPORT,2160,05/28/2024,EARLY SWEET
24E04349,VIDEXPORT,2080,05/27/2024,EARLY SWEET
24E04350,VIDEXPORT,2340,05/27/2024,EARLY SWEET
24E04351,VIDEXPORT,2157,05/27/2024,FLAME
24E04352,VIDEXPORT,2160,05/28/2024,EARLY SWEET
24E04353,VIDEXPORT,2100,05/27/2024,EARLY SWEET
24E04354,VIDEXPORT,2080,05/27/2024,EARLY SWEET
24E04355,VIDEXPORT,1980,05/28/2024,EARLY SWEET
24E04356,VIDEXPORT,2080,05/28/2024,EARLY SWEET
24E04357,VIDEXPORT,2080,05/27/2024,EARLY SWEET
24E04358,VIDEXPORT,2156,05/28/2024,FLAME
24E04359,VIDEXPORT,2100,05/27/2024,EARLY SWEET
24E04360,VIDEXPORT,1760,05/28/2024,EARLY SWEET
24E04361,VIDEXPORT,2340,05/28/2024,EARLY SWEET
24E04362,VIDEXPORT,1440,05/28/2024,EARLY SWEET
24E04362,VIDEXPORT,675,05/28/2024,EARLY SWEET
24E04363,VIDEXPORT,180,05/28/2024,FLAME
24E04363,VIDEXPORT,900,05/28/2024,FLAME
24E04363,VIDEXPORT,720,05/28/2024,FLAME
24E04371,VIDEXPORT,1600,05/29/2024,EARLY SWEET
24E04376,VIDEXPORT,2160,05/29/2024,EARLY SWEET
24E04389,VIDEXPORT,2099,05/28/2024,EARLY SWEET
24E04390,VIDEXPORT,1920,05/28/2024,EARLY SWEET
24E04391,VIDEXPORT,2100,05/28/2024,EARLY SWEET
24E04392,VIDEXPORT,2340,05/29/2024,EARLY SWEET
24E04393,VIDEXPORT,2520,05/29/2024,FLAME
24E04394,VIDEXPORT,1950,05/29/2024,EARLY SWEET
24E04395,VIDEXPORT,2340,05/30/2024,EARLY SWEET
24E04396,VIDEXPORT,2520,05/29/2024,EARLY SWEET
24E04397,VIDEXPORT,2160,05/28/2024,EARLY SWEET
24E04400,VIDEXPORT,2070,05/29/2024,EARLY SWEET
24E04404,VIDEXPORT,2160,05/29/2024,FLAME
24E04405,VIDEXPORT,1530,05/29/2024,FLAME
24E04405,VIDEXPORT,810,05/29/2024,FLAME
24E04406,VIDEXPORT,1440,05/29/2024,FLAME
24E04406,VIDEXPORT,720,05/29/2024,SUMMER ROYAL
24E04408,VIDEXPORT,1440,05/29/2024,EARLY SWEET
24E04408,VIDEXPORT,270,05/29/2024,SUMMER ROYAL
24E04419,VIDEXPORT,1950,05/29/2024,EARLY SWEET
24E04428,VIDEXPORT,1920,05/29/2024,EARLY SWEET
24E04430,VIDEXPORT,2340,05/29/2024,EARLY SWEET
24E04431,VIDEXPORT,1920,05/29/2024,EARLY SWEET
24E04432,VIDEXPORT,1920,05/29/2024,EARLY SWEET
24E04434,VIDEXPORT,2340,05/29/2024,EARLY SWEET
24E04435,VIDEXPORT,2080,05/29/2024,EARLY SWEET
24E04436,VIDEXPORT,1800,05/30/2024,FLAME
24E04437,VIDEXPORT,2240,05/29/2024,EARLY SWEET
24E04438,VIDEXPORT,2340,05/30/2024,EARLY SWEET
24E04439,VIDEXPORT,2340,05/29/2024,EARLY SWEET
24E04440,VIDEXPORT,2520,05/30/2024,EARLY SWEET
24E04442,VIDEXPORT,1280,05/29/2024,EARLY SWEET
24E04442,VIDEXPORT,900,05/29/2024,EARLY SWEET
24E04444,VIDEXPORT,2070,05/30/2024,FLAME
24E04445,VIDEXPORT,1530,05/31/2024,FLAME
24E04445,VIDEXPORT,180,05/31/2024,SUMMER ROYAL
24E04446,VIDEXPORT,1260,05/30/2024,FLAME
24E04446,VIDEXPORT,360,05/30/2024,FLAME
24E04446,VIDEXPORT,360,05/30/2024,SUMMER ROYAL
24E04454,VIDEXPORT,1920,05/30/2024,EARLY SWEET
24E04456,VIDEXPORT,2080,05/30/2024,EARLY SWEET
24E04460,VIDEXPORT,2520,05/30/2024,EARLY SWEET
24E04463,VIDEXPORT,2520,05/30/2024,EARLY SWEET
24E04464,VIDEXPORT,2080,05/30/2024,EARLY SWEET
24E04465,VIDEXPORT,1920,05/30/2024,EARLY SWEET
24E04466,VIDEXPORT,2070,05/30/2024,FLAME
24E04467,VIDEXPORT,2520,05/30/2024,EARLY SWEET
24E04468,VIDEXPORT,2340,05/30/2024,EARLY SWEET
24E04469,VIDEXPORT,1980,05/31/2024,FLAME
24E04470,VIDEXPORT,810,05/31/2024,EARLY SWEET
24E04470,VIDEXPORT,1710,05/31/2024,FLAME
24E04472,VIDEXPORT,1600,05/31/2024,FLAME
24E04472,VIDEXPORT,540,05/31/2024,SUMMER ROYAL
24E04473,VIDEXPORT,2080,05/30/2024,EARLY SWEET
24E04474,VIDEXPORT,2160,05/31/2024,EARLY SWEET
24E04475,VIDEXPORT,1170,05/31/2024,FLAME
24E04475,VIDEXPORT,1170,05/31/2024,SUMMER ROYAL
24E04477,VIDEXPORT,2160,05/31/2024,EARLY SWEET
24E04485,VIDEXPORT,2160,06/01/2024,EARLY SWEET
24E04491,VIDEXPORT,2520,05/31/2024,EARLY SWEET
24E04501,VIDEXPORT,2340,05/31/2024,FLAME
24E04502,VIDEXPORT,2160,06/01/2024,EARLY SWEET
24E04503,VIDEXPORT,2070,06/01/2024,EARLY SWEET
24E04504,VIDEXPORT,2160,06/01/2024,EARLY SWEET
24E04504,VIDEXPORT,360,06/01/2024,EARLY SWEET
24E04505,VIDEXPORT,2160,05/31/2024,EARLY SWEET
24E04506,VIDEXPORT,810,06/01/2024,FLAME
24E04506,VIDEXPORT,990,06/01/2024,SUMMER ROYAL
24E04507,VIDEXPORT,2340,06/01/2024,FLAME
24E04508,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E04508,VIDEXPORT,360,06/03/2024,EARLY SWEET
24E04509,VIDEXPORT,2340,06/01/2024,FLAME
24E04510,VIDEXPORT,180,05/31/2024,FLAME
24E04510,VIDEXPORT,1680,05/31/2024,FLAME
24E04513,VIDEXPORT,2160,06/01/2024,EARLY SWEET
24E04513,VIDEXPORT,360,06/01/2024,EARLY SWEET
24E04515,VIDEXPORT,1980,06/01/2024,EARLY SWEET
24E04516,VIDEXPORT,1700,06/03/2024,EARLY SWEET
24E04516,VIDEXPORT,255,06/03/2024,SUMMER ROYAL
24E04523,VIDEXPORT,2520,06/07/2024,SUGAR DROP
24E04530,VIDEXPORT,2520,06/06/2024,SUGAR DROP
24E04531,VIDEXPORT,2520,06/03/2024,FLAME
24E04533,VIDEXPORT,2340,06/06/2024,SUGAR DROP
24E04534,VIDEXPORT,1360,06/01/2024,FLAME
24E04534,VIDEXPORT,540,06/01/2024,SUMMER ROYAL
24E04539,VIDEXPORT,2080,06/01/2024,FLAME
24E04540,VIDEXPORT,90,06/01/2024,FLAME
24E04540,VIDEXPORT,1710,06/01/2024,FLAME
24E04546,VIDEXPORT,1260,06/06/2024,SUGAR DROP
24E04547,VIDEXPORT,720,06/06/2024,EARLY SWEET
24E04547,VIDEXPORT,180,06/06/2024,FLAME
24E04547,VIDEXPORT,630,06/06/2024,SUGAR DROP
24E04548,VIDEXPORT,2160,06/03/2024,SUGAR DROP
24E04549,VIDEXPORT,2160,06/03/2024,FLAME
24E04550,VIDEXPORT,2520,06/06/2024,SUGAR DROP
24E04551,VIDEXPORT,2520,06/03/2024,FLAME
24E04552,VIDEXPORT,2160,06/03/2024,SUGAR DROP
24E04556,VIDEXPORT,2160,06/06/2024,SUGAR DROP
24E04558,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E04561,VIDEXPORT,1800,06/06/2024,SUGAR DROP
24E04562,VIDEXPORT,2340,06/06/2024,SUGAR DROP
24E04563,VIDEXPORT,2340,06/03/2024,FLAME
24E04564,VIDEXPORT,1800,06/06/2024,SUGAR DROP
24E04565,VIDEXPORT,1980,06/04/2024,EARLY SWEET
24E04566,VIDEXPORT,1800,06/03/2024,SUGAR DROP
24E04569,VIDEXPORT,1710,06/03/2024,SUGAR DROP
24E04570,VIDEXPORT,1170,06/04/2024,FLAME
24E04570,VIDEXPORT,1040,06/04/2024,FLAME
24E04571,VIDEXPORT,2340,06/03/2024,FLAME
24E04574,VIDEXPORT,1800,06/03/2024,EARLY SWEET
24E04577,VIDEXPORT,2340,06/03/2024,EARLY SWEET
24E04578,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E04579,VIDEXPORT,180,06/03/2024,FLAME
24E04579,VIDEXPORT,1710,06/03/2024,FLAME
24E04580,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E04581,VIDEXPORT,2160,06/04/2024,EARLY SWEET
24E04582,VIDEXPORT,1080,06/04/2024,FLAME
24E04582,VIDEXPORT,1080,06/04/2024,SUGAR DROP
24E04583,VIDEXPORT,1080,06/04/2024,EARLY SWEET
24E04583,VIDEXPORT,1080,06/04/2024,FLAME
24E04584,VIDEXPORT,2520,06/03/2024,EARLY SWEET
24E04586,VIDEXPORT,1800,06/03/2024,SUGAR DROP
24E04589,VIDEXPORT,2340,06/04/2024,FLAME
24E04590,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E04592,VIDEXPORT,2160,06/03/2024,SUGAR DROP
24E04593,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E04594,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E04597,VIDEXPORT,2340,06/04/2024,EARLY SWEET
24E04598,VIDEXPORT,1800,06/04/2024,EARLY SWEET
24E04599,VIDEXPORT,1980,06/04/2024,FLAME
24E04601,VIDEXPORT,2160,06/04/2024,SUGAR DROP
24E04605,VIDEXPORT,1890,06/04/2024,FLAME
24E04605,VIDEXPORT,340,06/04/2024,HONEY POP
24E04605,VIDEXPORT,90,06/04/2024,SUMMER ROYAL
24E04605,VIDEXPORT,90,06/04/2024,SUMMER ROYAL
24E04605,VIDEXPORT,90,06/04/2024,SUMMER ROYAL
24E04606,VIDEXPORT,2520,06/04/2024,EARLY SWEET
24E04607,VIDEXPORT,2160,06/05/2024,EARLY SWEET
24E04610,VIDEXPORT,2520,06/05/2024,EARLY SWEET
24E04612,VIDEXPORT,1080,06/05/2024,EARLY SWEET
24E04612,VIDEXPORT,1080,06/05/2024,FLAME
24E04614,VIDEXPORT,2520,06/04/2024,FLAME
24E04615,VIDEXPORT,2160,06/05/2024,EARLY SWEET
24E04616,VIDEXPORT,2520,06/04/2024,FLAME
24E04617,VIDEXPORT,2340,06/04/2024,HONEY POP
24E04618,VIDEXPORT,1800,06/04/2024,EARLY SWEET
24E04619,VIDEXPORT,1800,06/04/2024,EARLY SWEET
24E04624,VIDEXPORT,2340,06/04/2024,FLAME
24E04625,VIDEXPORT,1080,06/05/2024,FLAME
24E04625,VIDEXPORT,850,06/05/2024,HONEY POP
24E04626,VIDEXPORT,1800,06/05/2024,HONEY POP
24E04628,VIDEXPORT,2520,06/06/2024,EARLY SWEET
24E04629,VIDEXPORT,2340,06/05/2024,EARLY SWEET
24E04630,VIDEXPORT,2160,06/05/2024,EARLY SWEET
24E04631,VIDEXPORT,2340,06/05/2024,FLAME
24E04632,VIDEXPORT,2520,06/06/2024,SUGAR DROP
24E04634,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E04635,VIDEXPORT,900,06/05/2024,EARLY SWEET
24E04635,VIDEXPORT,270,06/05/2024,SUGAR DROP
24E04635,VIDEXPORT,630,06/05/2024,SUGAR DROP
24E04636,VIDEXPORT,2520,06/06/2024,FLAME
24E04639,VIDEXPORT,1800,06/06/2024,EARLY SWEET
24E04640,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E04641,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E04645,VIDEXPORT,2250,06/06/2024,EARLY SWEET
24E04646,VIDEXPORT,2520,06/05/2024,EARLY SWEET
24E04647,VIDEXPORT,2340,06/06/2024,EARLY SWEET
24E04650,VIDEXPORT,1800,06/06/2024,FLAME
24E04657,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E04658,VIDEXPORT,1260,06/06/2024,FLAME
24E04658,VIDEXPORT,1170,06/06/2024,FLAME
24E04659,VIDEXPORT,630,06/06/2024,FLAME
24E04659,VIDEXPORT,1360,06/06/2024,HONEY POP
24E04659,VIDEXPORT,270,06/06/2024,SUMMER ROYAL
24E04660,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E04661,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E04662,VIDEXPORT,1800,06/06/2024,EARLY SWEET
24E04663,VIDEXPORT,1800,06/07/2024,EARLY SWEET
24E04664,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E04665,VIDEXPORT,2160,06/08/2024,EARLY SWEET
24E04666,VIDEXPORT,2160,06/07/2024,FLAME
24E04667,VIDEXPORT,1800,06/06/2024,FLAME
24E04668,VIDEXPORT,2160,06/06/2024,FLAME
24E04669,VIDEXPORT,2520,06/06/2024,EARLY SWEET
24E04670,VIDEXPORT,2340,06/06/2024,EARLY SWEET
24E04671,VIDEXPORT,2160,06/07/2024,EARLY SWEET
24E04672,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E04674,VIDEXPORT,2160,06/07/2024,FLAME
24E04682,VIDEXPORT,1260,06/06/2024,EARLY SWEET
24E04682,VIDEXPORT,1170,06/06/2024,FLAME
