Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions,COMMISSION,FOB Liq,FOB per Case,Advances,Advance Pct Of FOB,% Commission
Rio King,SEGU9476342,1810.0,66478.67,4821.639999999999,2659.1400000000003,58997.89,32.595519337016576,21720.0,36.81487592183382,4.312792880227932
Rio King,SEGU9622637,1626.0,60790.0,8123.8099999999995,2431.6,50234.590000000004,30.89458179581796,20400.0,40.609468495711816,4.617003812123109
Rio King,SEGU9623211,1900.0,71503.0,12131.48,2860.0,56511.520000000004,29.742905263157898,22800.0,40.34575605115558,4.8171244394618835
Rio King,SEGU9630550,1700.0,59959.0,5643.49,2398.3599999999997,51917.15,30.5395,20400.0,39.29337415478315,4.415607991161272
Rio King,SZLU9006506,1870.0,66278.8,5382.530000000001,2651.16,58245.11,31.147117647058824,22440.0,38.52683942051101,4.353567139662248
Rio King,SZLU9266421,1700.0,66997.0,5858.13,2679.88,58458.990000000005,34.38764117647059,20400.0,34.896258043459184,4.3832671424905305
Rio King,SZLU9332267,1900.0,70886.24,5814.37,2835.45,62236.420000000006,32.75601052631579,22800.0,36.634497935453226,4.357412811403759
Rio King,SZLU9517131,1900.0,64790.0,5360.780000000001,2591.6,56837.62,29.914536842105264,22800.0,40.1142764246638,4.360817792998124
Rio King,TEMU9225343,1900.0,72598.83,4800.75,2903.93,64894.15,34.15481578947369,22800.0,35.13413766880373,4.283203890139661
Rio King,TEMU9388382,1900.0,67032.16,7220.37,2681.2799999999997,57130.51,30.068689473684213,22800.0,39.90862325576999,4.482861990921856
Rio King,TRIU8020897,1913.0,65068.4,5363.04,2602.6399999999994,57102.72,29.849827496079456,22956.0,40.20123734911402,4.359139614935743
Rio King,TRIU8756445,2160.0,83966.16,6046.5,3358.6800000000003,74560.98000000001,34.518972222222224,25920.0,34.7634915742792,4.310439752945534
Rio King,TRIU8758725,1900.0,64272.25,5414.47,2570.87,56286.909999999996,29.62468947368421,22800.0,40.50675370170436,4.367935725744328
Rio King,TTNU8499086,1690.0,67345.0,5608.8099999999995,2693.7999999999997,59042.39,34.936325443786984,20280.0,34.348203045303556,4.363404997943669
