Exporter,Lotid,Date,Movement,Quantity,Inventory Balance,Days In Inventory,Variety,Packaging Style
VIDEXPORT,24E04340,05/28/2024,Sale,-540.0,1980.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04340,05/28/2024,Sale,-90.0,1890.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04340,05/28/2024,Sale,-180.0,1710.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04340,05/28/2024,Sale,-1620.0,90.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04340,05/28/2024,Sale,-90.0,0.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04341,05/27/2024,Entry,2100.0,2100.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04341,05/28/2024,Sale,-150.0,1950.0,1,EARLY SWEET,Clam
VIDEXPORT,24E04341,05/29/2024,Sale,-675.0,1275.0,2,EARLY SWEET,Clam
VIDEXPORT,24E04341,05/30/2024,Sale,-150.0,1125.0,3,EARLY SWEET,Clam
VIDEXPORT,24E04341,06/04/2024,Sale,-150.0,975.0,8,EARLY SWEET,Clam
VIDEXPORT,24E04341,06/05/2024,Sale,-750.0,225.0,9,EARLY SWEET,Clam
VIDEXPORT,24E04341,06/05/2024,Sale,-150.0,75.0,9,EARLY SWEET,Clam
VIDEXPORT,24E04341,06/10/2024,Sale,-75.0,0.0,14,EARLY SWEET,Clam
VIDEXPORT,24E04342,05/27/2024,Entry,2240.0,2240.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04342,06/10/2024,Sale,-1280.0,960.0,14,EARLY SWEET,Clam
VIDEXPORT,24E04342,06/10/2024,Sale,-640.0,320.0,14,EARLY SWEET,Clam
VIDEXPORT,24E04342,06/11/2024,Sale,-80.0,240.0,15,EARLY SWEET,Clam
VIDEXPORT,24E04342,06/15/2024,Sale,-160.0,80.0,19,EARLY SWEET,Clam
VIDEXPORT,24E04342,06/18/2024,Sale,-80.0,0.0,22,EARLY SWEET,Clam
VIDEXPORT,24E04343,05/27/2024,Entry,2250.0,2250.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04343,05/28/2024,Sale,-1440.0,810.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04343,05/28/2024,Sale,-720.0,90.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04343,05/29/2024,Sale,-90.0,0.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04348,05/28/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04348,05/29/2024,Sale,-360.0,1800.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04348,05/29/2024,Sale,-1800.0,0.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04349,05/27/2024,Entry,2080.0,2080.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04349,06/08/2024,Sale,-1422.0,658.0,12,EARLY SWEET,Clam
VIDEXPORT,24E04349,06/08/2024,Sale,-18.0,640.0,12,EARLY SWEET,Clam
VIDEXPORT,24E04349,06/10/2024,Sale,-640.0,0.0,14,EARLY SWEET,Clam
VIDEXPORT,24E04350,05/27/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04350,05/28/2024,Sale,-90.0,2250.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04350,05/28/2024,Sale,-90.0,2160.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04350,05/29/2024,Sale,-1170.0,990.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04350,05/29/2024,Sale,-900.0,90.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04350,05/29/2024,Sale,-90.0,0.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04351,05/27/2024,Entry,2157.0,2157.0,0,FLAME,Bag
VIDEXPORT,24E04351,05/28/2024,Sale,-720.0,1437.0,1,FLAME,Bag
VIDEXPORT,24E04351,05/28/2024,Sale,-990.0,447.0,1,FLAME,Bag
VIDEXPORT,24E04351,05/28/2024,Sale,-360.0,87.0,1,FLAME,Bag
VIDEXPORT,24E04351,06/11/2024,Sale,-87.0,0.0,15,FLAME,Bag
VIDEXPORT,24E04352,05/28/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04352,05/28/2024,Sale,-450.0,1710.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04352,05/28/2024,Sale,-270.0,1440.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04352,05/29/2024,Sale,-1260.0,180.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04352,05/29/2024,Sale,-180.0,0.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04353,05/27/2024,Entry,2100.0,2100.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04353,05/28/2024,Sale,-150.0,1950.0,1,EARLY SWEET,Clam
VIDEXPORT,24E04353,05/28/2024,Sale,-225.0,1725.0,1,EARLY SWEET,Clam
VIDEXPORT,24E04353,05/30/2024,Sale,-150.0,1575.0,3,EARLY SWEET,Clam
VIDEXPORT,24E04353,05/31/2024,Sale,-225.0,1350.0,4,EARLY SWEET,Clam
VIDEXPORT,24E04353,06/01/2024,Sale,-750.0,600.0,5,EARLY SWEET,Clam
VIDEXPORT,24E04353,06/05/2024,Sale,-150.0,450.0,9,EARLY SWEET,Clam
VIDEXPORT,24E04353,06/05/2024,Sale,-450.0,0.0,9,EARLY SWEET,Clam
VIDEXPORT,24E04354,05/27/2024,Entry,2080.0,2080.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04354,06/05/2024,Sale,-400.0,1680.0,9,EARLY SWEET,Clam
VIDEXPORT,24E04354,06/08/2024,Sale,-1680.0,0.0,12,EARLY SWEET,Clam
VIDEXPORT,24E04355,05/28/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04355,05/28/2024,Sale,-1260.0,720.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04355,05/28/2024,Sale,-90.0,630.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04355,05/28/2024,Sale,-630.0,0.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04356,05/28/2024,Entry,2080.0,2080.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04356,06/14/2024,Sale,-80.0,2000.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04356,06/14/2024,Sale,-160.0,1840.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04356,06/14/2024,Sale,-1440.0,400.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04356,06/15/2024,Sale,-160.0,240.0,18,EARLY SWEET,Clam
VIDEXPORT,24E04356,06/15/2024,Sale,-160.0,80.0,18,EARLY SWEET,Clam
VIDEXPORT,24E04356,06/18/2024,Sale,-80.0,0.0,21,EARLY SWEET,Clam
VIDEXPORT,24E04357,05/27/2024,Entry,2080.0,2080.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04357,06/10/2024,Sale,-1280.0,800.0,14,EARLY SWEET,Clam
VIDEXPORT,24E04357,06/10/2024,Sale,-400.0,400.0,14,EARLY SWEET,Clam
VIDEXPORT,24E04357,06/15/2024,Sale,-240.0,160.0,19,EARLY SWEET,Clam
VIDEXPORT,24E04357,06/18/2024,Sale,-160.0,0.0,22,EARLY SWEET,Clam
VIDEXPORT,24E04358,05/28/2024,Entry,2156.0,2156.0,0,FLAME,Bag
VIDEXPORT,24E04358,05/28/2024,Sale,-270.0,1886.0,0,FLAME,Bag
VIDEXPORT,24E04358,05/28/2024,Sale,-540.0,1346.0,0,FLAME,Bag
VIDEXPORT,24E04358,05/30/2024,Sale,-360.0,986.0,2,FLAME,Bag
VIDEXPORT,24E04358,05/31/2024,Sale,-80.0,906.0,3,BI-COLOR,Clam
VIDEXPORT,24E04358,05/31/2024,Sale,-160.0,746.0,3,FLAME,Clam
VIDEXPORT,24E04358,06/03/2024,Sale,-180.0,566.0,6,FLAME,Bag
VIDEXPORT,24E04358,06/07/2024,Sale,-86.0,480.0,10,FLAME,Bag
VIDEXPORT,24E04358,06/26/2024,Sale,-30.0,450.0,29,FLAME,Bag
VIDEXPORT,24E04359,05/27/2024,Entry,2100.0,2100.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04359,05/31/2024,Sale,-75.0,2025.0,4,EARLY SWEET,Clam
VIDEXPORT,24E04359,06/03/2024,Sale,-450.0,1575.0,7,EARLY SWEET,Clam
VIDEXPORT,24E04359,06/03/2024,Sale,-375.0,1200.0,7,EARLY SWEET,Clam
VIDEXPORT,24E04359,06/03/2024,Sale,-900.0,300.0,7,EARLY SWEET,Clam
VIDEXPORT,24E04359,06/05/2024,Sale,-300.0,0.0,9,EARLY SWEET,Clam
VIDEXPORT,24E04360,05/28/2024,Entry,1760.0,1760.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04360,06/14/2024,Sale,-1760.0,0.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04361,05/28/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04361,05/29/2024,Sale,-1890.0,450.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04361,05/29/2024,Sale,-360.0,90.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04361,05/29/2024,Sale,-90.0,0.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04362,05/28/2024,Entry,1440.0,1440.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04362,05/28/2024,Entry,675.0,2115.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04362,05/29/2024,Sale,-1260.0,855.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04362,05/29/2024,Sale,-75.0,780.0,1,EARLY SWEET,Clam
VIDEXPORT,24E04362,05/31/2024,Sale,-180.0,600.0,3,EARLY SWEET,Bag
VIDEXPORT,24E04362,05/31/2024,Sale,-75.0,525.0,3,EARLY SWEET,Clam
VIDEXPORT,24E04362,06/03/2024,Sale,-525.0,0.0,6,EARLY SWEET,Clam
VIDEXPORT,24E04363,05/28/2024,Entry,180.0,180.0,0,FLAME,Bag
VIDEXPORT,24E04363,05/28/2024,Entry,900.0,1080.0,0,FLAME,Bag
VIDEXPORT,24E04363,05/28/2024,Entry,720.0,1800.0,0,FLAME,Bag
VIDEXPORT,24E04363,05/28/2024,Sale,-360.0,1440.0,0,FLAME,Bag
VIDEXPORT,24E04363,05/30/2024,Sale,-360.0,1080.0,2,FLAME,Bag
VIDEXPORT,24E04363,05/30/2024,Sale,-540.0,540.0,2,FLAME,Bag
VIDEXPORT,24E04363,05/30/2024,Sale,-180.0,360.0,2,FLAME,Bag
VIDEXPORT,24E04363,06/03/2024,Sale,-90.0,270.0,6,FLAME,Bag
VIDEXPORT,24E04363,06/11/2024,Sale,-90.0,180.0,14,FLAME,Bag
VIDEXPORT,24E04363,06/26/2024,Sale,-180.0,0.0,29,FLAME,Bag
VIDEXPORT,24E04371,05/29/2024,Entry,1600.0,1600.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04371,05/29/2024,Sale,-160.0,1440.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04371,06/01/2024,Sale,-1120.0,320.0,3,EARLY SWEET,Clam
VIDEXPORT,24E04371,06/08/2024,Sale,-320.0,0.0,10,EARLY SWEET,Clam
VIDEXPORT,24E04376,05/29/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04376,05/30/2024,Sale,-180.0,1980.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04376,05/31/2024,Sale,-360.0,1620.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04376,05/31/2024,Sale,-900.0,720.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04376,05/31/2024,Sale,-720.0,0.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04389,05/28/2024,Entry,2099.0,2099.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04389,05/28/2024,Sale,-675.0,1424.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04389,05/29/2024,Sale,-1424.0,0.0,1,EARLY SWEET,Clam
VIDEXPORT,24E04390,05/28/2024,Entry,1920.0,1920.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04390,05/28/2024,Sale,-1840.0,80.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04390,05/29/2024,Sale,-80.0,0.0,1,EARLY SWEET,Clam
VIDEXPORT,24E04391,05/28/2024,Entry,2100.0,2100.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04391,05/29/2024,Sale,-1725.0,375.0,1,EARLY SWEET,Clam
VIDEXPORT,24E04391,05/30/2024,Sale,-300.0,75.0,2,EARLY SWEET,Clam
VIDEXPORT,24E04391,06/03/2024,Sale,-75.0,0.0,6,EARLY SWEET,Clam
VIDEXPORT,24E04392,05/29/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04392,05/30/2024,Sale,-810.0,1530.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04392,05/30/2024,Sale,-90.0,1440.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04392,05/30/2024,Sale,-1170.0,270.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04392,05/30/2024,Sale,-270.0,0.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04393,05/29/2024,Entry,2520.0,2520.0,0,FLAME,Bag
VIDEXPORT,24E04393,06/01/2024,Sale,-990.0,1530.0,3,FLAME,Bag
VIDEXPORT,24E04393,06/01/2024,Sale,-450.0,1080.0,3,FLAME,Bag
VIDEXPORT,24E04393,06/01/2024,Sale,-900.0,180.0,3,FLAME,Bag
VIDEXPORT,24E04394,05/29/2024,Entry,1950.0,1950.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04394,05/29/2024,Sale,-375.0,1575.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04394,05/29/2024,Sale,-75.0,1500.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04394,06/03/2024,Sale,-1350.0,150.0,5,EARLY SWEET,Clam
VIDEXPORT,24E04394,06/07/2024,Sale,-150.0,0.0,9,EARLY SWEET,Clam
VIDEXPORT,24E04395,05/30/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04395,05/30/2024,Sale,-990.0,1350.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04395,05/30/2024,Sale,-1170.0,180.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04395,05/31/2024,Sale,-180.0,0.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04396,05/29/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04396,05/29/2024,Sale,-180.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04396,05/30/2024,Sale,-630.0,1710.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04396,05/30/2024,Sale,-1710.0,0.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04397,05/28/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04397,06/01/2024,Sale,-400.0,1760.0,4,EARLY SWEET,Clam
VIDEXPORT,24E04397,06/01/2024,Sale,-1760.0,0.0,4,EARLY SWEET,Clam
VIDEXPORT,24E04400,05/29/2024,Entry,2070.0,2070.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04400,05/30/2024,Sale,-270.0,1800.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04400,05/30/2024,Sale,-180.0,1620.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04400,05/30/2024,Sale,-1080.0,540.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04400,05/30/2024,Sale,-270.0,270.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04400,05/31/2024,Sale,-270.0,0.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04404,05/29/2024,Entry,2160.0,2160.0,0,FLAME,Bag
VIDEXPORT,24E04404,05/31/2024,Sale,-450.0,1710.0,2,FLAME,Bag
VIDEXPORT,24E04404,06/06/2024,Sale,-990.0,720.0,8,FLAME,Bag
VIDEXPORT,24E04404,06/06/2024,Sale,-360.0,360.0,8,FLAME,Bag
VIDEXPORT,24E04404,06/14/2024,Sale,-360.0,0.0,16,FLAME,Bag
VIDEXPORT,24E04405,05/29/2024,Entry,1530.0,1530.0,0,FLAME,Bag
VIDEXPORT,24E04405,05/29/2024,Entry,810.0,2340.0,0,FLAME,Bag
VIDEXPORT,24E04405,06/03/2024,Sale,-810.0,1530.0,5,FLAME,Bag
VIDEXPORT,24E04405,06/04/2024,Sale,-360.0,1170.0,6,FLAME,Bag
VIDEXPORT,24E04405,06/07/2024,Sale,-40.0,1130.0,9,BI-COLOR,Clam
VIDEXPORT,24E04405,06/07/2024,Sale,-40.0,1090.0,9,BI-COLOR,Clam
VIDEXPORT,24E04405,06/07/2024,Sale,-270.0,820.0,9,FLAME,Bag
VIDEXPORT,24E04405,06/07/2024,Sale,-160.0,660.0,9,FLAME,Clam
VIDEXPORT,24E04405,06/08/2024,Sale,-38.0,622.0,10,BI-COLOR,Clam
VIDEXPORT,24E04405,06/26/2024,Sale,-360.0,262.0,28,FLAME,Bag
VIDEXPORT,24E04406,05/29/2024,Entry,1440.0,1440.0,0,FLAME,Bag
VIDEXPORT,24E04406,05/29/2024,Entry,720.0,2160.0,0,SUMMER ROYAL,Bag
VIDEXPORT,24E04406,05/30/2024,Sale,-450.0,1710.0,1,FLAME,Bag
VIDEXPORT,24E04406,05/30/2024,Sale,-180.0,1530.0,1,SUMMER ROYAL,Bag
VIDEXPORT,24E04406,05/31/2024,Sale,-990.0,540.0,2,FLAME,Bag
VIDEXPORT,24E04406,05/31/2024,Sale,-270.0,270.0,2,SUMMER ROYAL,Bag
VIDEXPORT,24E04406,06/03/2024,Sale,-90.0,180.0,5,SUMMER ROYAL,Bag
VIDEXPORT,24E04406,06/07/2024,Sale,-180.0,0.0,9,SUMMER ROYAL,Bag
VIDEXPORT,24E04408,05/29/2024,Entry,1440.0,1440.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04408,05/29/2024,Entry,270.0,1710.0,0,SUMMER ROYAL,Clam
VIDEXPORT,24E04408,05/29/2024,Sale,-1440.0,270.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04408,05/31/2024,Sale,-90.0,180.0,2,SUMMER ROYAL,Bag
VIDEXPORT,24E04408,06/04/2024,Sale,-180.0,0.0,6,SUMMER ROYAL,Bag
VIDEXPORT,24E04419,05/29/2024,Entry,1950.0,1950.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04419,06/03/2024,Sale,-1800.0,150.0,5,EARLY SWEET,Clam
VIDEXPORT,24E04419,06/07/2024,Sale,-150.0,0.0,9,EARLY SWEET,Clam
VIDEXPORT,24E04428,05/29/2024,Entry,1920.0,1920.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04428,05/31/2024,Sale,-160.0,1760.0,2,EARLY SWEET,Clam
VIDEXPORT,24E04428,06/01/2024,Sale,-1520.0,240.0,3,EARLY SWEET,Clam
VIDEXPORT,24E04428,06/03/2024,Sale,-80.0,160.0,5,EARLY SWEET,Clam
VIDEXPORT,24E04428,06/03/2024,Sale,-160.0,0.0,5,EARLY SWEET,Clam
VIDEXPORT,24E04430,05/29/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04430,05/30/2024,Sale,-1800.0,540.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04430,05/30/2024,Sale,-360.0,180.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04430,05/30/2024,Sale,-180.0,0.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04431,05/29/2024,Entry,1920.0,1920.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04431,06/13/2024,Sale,-1520.0,400.0,15,EARLY SWEET,Clam
VIDEXPORT,24E04431,06/13/2024,Sale,-160.0,240.0,15,EARLY SWEET,Clam
VIDEXPORT,24E04431,06/15/2024,Sale,-80.0,160.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04431,06/15/2024,Sale,-80.0,80.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04431,06/18/2024,Sale,-80.0,0.0,20,EARLY SWEET,Clam
VIDEXPORT,24E04432,05/29/2024,Entry,1920.0,1920.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04432,06/13/2024,Sale,-400.0,1520.0,15,EARLY SWEET,Clam
VIDEXPORT,24E04432,06/13/2024,Sale,-160.0,1360.0,15,EARLY SWEET,Clam
VIDEXPORT,24E04432,06/14/2024,Sale,-560.0,800.0,16,EARLY SWEET,Clam
VIDEXPORT,24E04432,06/15/2024,Sale,-160.0,640.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04432,06/15/2024,Sale,-80.0,560.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04432,06/15/2024,Sale,-320.0,240.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04432,06/18/2024,Sale,-240.0,0.0,20,EARLY SWEET,Clam
VIDEXPORT,24E04434,05/29/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04434,05/29/2024,Sale,-180.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04434,05/30/2024,Sale,-180.0,1980.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04434,05/30/2024,Sale,-1620.0,360.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04434,05/30/2024,Sale,-90.0,270.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04434,05/31/2024,Sale,-270.0,0.0,2,EARLY SWEET,Bag
VIDEXPORT,24E04435,05/29/2024,Entry,2080.0,2080.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04435,06/08/2024,Sale,-1920.0,160.0,10,EARLY SWEET,Clam
VIDEXPORT,24E04435,06/15/2024,Sale,-160.0,0.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04436,05/30/2024,Entry,1800.0,1800.0,0,FLAME,Bag
VIDEXPORT,24E04436,06/13/2024,Sale,-810.0,990.0,14,FLAME,Bag
VIDEXPORT,24E04436,06/14/2024,Sale,-990.0,0.0,15,FLAME,Bag
VIDEXPORT,24E04437,05/29/2024,Entry,2240.0,2240.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04437,06/13/2024,Sale,-960.0,1280.0,15,EARLY SWEET,Clam
VIDEXPORT,24E04437,06/14/2024,Sale,-720.0,560.0,16,EARLY SWEET,Clam
VIDEXPORT,24E04437,06/14/2024,Sale,-240.0,320.0,16,EARLY SWEET,Clam
VIDEXPORT,24E04437,06/15/2024,Sale,-240.0,80.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04437,06/15/2024,Sale,-80.0,0.0,17,EARLY SWEET,Clam
VIDEXPORT,24E04438,05/30/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04438,05/30/2024,Sale,-1170.0,1170.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04438,05/30/2024,Sale,-1170.0,0.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04439,05/29/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04439,05/30/2024,Sale,-900.0,1440.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04439,05/30/2024,Sale,-900.0,540.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04439,05/30/2024,Sale,-450.0,90.0,1,EARLY SWEET,Bag
VIDEXPORT,24E04439,06/06/2024,Sale,-85.0,5.0,8,EARLY SWEET,Bag
VIDEXPORT,24E04440,05/30/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
VIDEXPORT,24E04440,06/06/2024,Sale,-1980.0,540.0,7,EARLY SWEET,Bag
VIDEXPORT,24E04440,06/12/2024,Sale,-360.0,180.0,13,EARLY SWEET,Bag
VIDEXPORT,24E04440,06/12/2024,Sale,-180.0,0.0,13,EARLY SWEET,Bag
VIDEXPORT,24E04442,05/29/2024,Entry,1280.0,1280.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04442,05/29/2024,Entry,900.0,2180.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04442,05/31/2024,Sale,-900.0,1280.0,2,EARLY SWEET,Clam
VIDEXPORT,24E04442,06/03/2024,Sale,-800.0,480.0,5,EARLY SWEET,Clam
VIDEXPORT,24E04442,06/03/2024,Sale,-400.0,80.0,5,EARLY SWEET,Clam
VIDEXPORT,24E04442,07/15/2024,Sale,-80.0,0.0,47,EARLY SWEET,Clam
VIDEXPORT,24E04444,05/30/2024,Entry,2070.0,2070.0,0,FLAME,Bag
VIDEXPORT,24E04444,06/01/2024,Sale,-630.0,1440.0,2,FLAME,Bag
VIDEXPORT,24E04444,06/01/2024,Sale,-180.0,1260.0,2,FLAME,Bag
VIDEXPORT,24E04444,06/03/2024,Sale,-720.0,540.0,4,FLAME,Bag
VIDEXPORT,24E04444,06/05/2024,Sale,-180.0,360.0,6,FLAME,Bag
VIDEXPORT,24E04444,06/06/2024,Sale,-360.0,0.0,7,FLAME,Bag
VIDEXPORT,24E04445,05/31/2024,Entry,1530.0,1530.0,0,FLAME,Bag
VIDEXPORT,24E04445,05/31/2024,Entry,180.0,1710.0,0,SUMMER ROYAL,Bag
VIDEXPORT,24E04445,06/04/2024,Sale,-180.0,1530.0,4,SUMMER ROYAL,Bag
VIDEXPORT,24E04445,06/12/2024,Sale,-630.0,900.0,12,FLAME,Bag
VIDEXPORT,24E04445,06/17/2024,Sale,-540.0,360.0,17,FLAME,Bag
VIDEXPORT,24E04445,06/17/2024,Sale,-90.0,270.0,17,FLAME,Bag
VIDEXPORT,24E04445,06/18/2024,Sale,-270.0,0.0,18,FLAME,Bag
VIDEXPORT,24E04446,05/30/2024,Entry,1260.0,1260.0,0,FLAME,Bag
VIDEXPORT,24E04446,05/30/2024,Entry,360.0,1620.0,0,FLAME,Bag
VIDEXPORT,24E04446,05/30/2024,Entry,360.0,1980.0,0,SUMMER ROYAL,Bag
VIDEXPORT,24E04446,05/31/2024,Sale,-990.0,990.0,1,FLAME,Bag
VIDEXPORT,24E04446,05/31/2024,Sale,-90.0,900.0,1,SUMMER ROYAL,Bag
VIDEXPORT,24E04446,06/01/2024,Sale,-240.0,660.0,2,FLAME,Bag
VIDEXPORT,24E04446,06/01/2024,Sale,-30.0,630.0,2,FLAME,Bag
VIDEXPORT,24E04446,06/03/2024,Sale,-90.0,540.0,4,FLAME,Bag
VIDEXPORT,24E04446,06/05/2024,Sale,-270.0,270.0,6,SUMMER ROYAL,Bag
VIDEXPORT,24E04446,06/07/2024,Sale,-180.0,90.0,8,FLAME,Bag
VIDEXPORT,24E04446,06/08/2024,Sale,-42.0,48.0,9,BI-COLOR,Clam
VIDEXPORT,24E04454,05/30/2024,Entry,1920.0,1920.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04454,06/04/2024,Sale,-640.0,1280.0,5,EARLY SWEET,Clam
VIDEXPORT,24E04454,06/05/2024,Sale,-560.0,720.0,6,EARLY SWEET,Clam
VIDEXPORT,24E04454,06/07/2024,Sale,-80.0,640.0,8,EARLY SWEET,Clam
VIDEXPORT,24E04454,06/11/2024,Sale,-638.0,2.0,12,EARLY SWEET,Clam
VIDEXPORT,24E04454,06/11/2024,Sale,-2.0,0.0,12,EARLY SWEET,Clam
VIDEXPORT,24E04456,05/30/2024,Entry,2080.0,2080.0,0,EARLY SWEET,Clam
VIDEXPORT,24E04456,06/11/2024,Sale,-1840.0,240.0,12,EARLY SWEET,Clam
VIDEXPORT,24E04456,06/15/2024,Sale,-160.0,80.0,16,EARLY SWEET,Clam
VIDEXPORT,24E04456,07/15/2024,Sale,-80.0,0.0,46,EARLY SWEET,Clam
VIDEXPORT,24E04460,05/30/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
